date,tic,open,high,low,close,volume,oil_chg,yield_chg
2014-12-11,ELISA,23.690000534057617,24.040000915527344,23.690000534057617,15.572649955749512,345269,-0.008717272372600449,0.004149406783992671
2014-12-11,ICP1V,0.31678301095962524,0.3321110010147095,0.31678301095962524,0.3321110010147095,5401,-0.008717272372600449,0.004149406783992671
2014-12-11,MEKKO,1.812000036239624,1.8300000429153442,1.8020000457763672,1.3349940776824951,11170,-0.008717272372600449,0.004149406783992671
2014-12-11,NDA-FI,9.975000381469727,10.100000381469727,9.925000190734863,5.150218486785889,1027574,-0.008717272372600449,0.004149406783992671
2014-12-11,NESTE,6.5,6.616665840148926,6.423333168029785,4.949968338012695,2737284,-0.008717272372600449,0.004149406783992671
2014-12-11,OLVAS,22.0,22.549999237060547,21.860000610351562,15.929947853088379,12522,-0.008717272372600449,0.004149406783992671
2014-12-11,SAMPO,34.95596694946289,35.33241653442383,34.94700241088867,21.912397384643555,783192,-0.008717272372600449,0.004149406783992671
2014-12-11,UPM,13.239999771118164,13.40999984741211,13.220000267028809,8.456783294677734,1080273,-0.008717272372600449,0.004149406783992671
2014-12-11,YIT,5.199999809265137,5.260000228881836,5.139999866485596,3.420107841491699,639772,-0.008717272372600449,0.004149406783992671
2014-12-12,BOREO,4.25,4.25,4.25,3.412212371826172,0,-0.028737465802209594,-0.034435284023524804
2014-12-12,ELISA,23.799999237060547,23.81999969482422,23.299999237060547,15.18805980682373,255125,-0.028737465802209594,-0.034435284023524804
2014-12-12,ICP1V,0.3372209966182709,0.3525489866733551,0.30656400322914124,0.3321110010147095,923396,-0.028737465802209594,-0.034435284023524804
2014-12-12,MEKKO,1.8220000267028809,1.8220000267028809,1.812000036239624,1.3349940776824951,21110,-0.028737465802209594,-0.034435284023524804
2014-12-12,NDA-FI,9.960000038146973,9.96500015258789,9.65999984741211,4.987579822540283,1789468,-0.028737465802209594,-0.034435284023524804
2014-12-12,NESTE,6.480000019073486,6.480000019073486,6.166666030883789,4.700944423675537,2360673,-0.028737465802209594,-0.034435284023524804
2014-12-12,OLVAS,22.309999465942383,22.989999771118164,22.309999465942383,16.179975509643555,30237,-0.028737465802209594,-0.034435284023524804
2014-12-12,SAMPO,35.054561614990234,35.14419174194336,34.445072174072266,21.43822479248047,1464092,-0.028737465802209594,-0.034435284023524804
2014-12-12,UPM,13.229999542236328,13.229999542236328,12.979999542236328,8.259521484375,1133892,-0.028737465802209594,-0.034435284023524804
2014-12-12,YIT,5.144999980926514,5.150000095367432,5.045000076293945,3.356895685195923,657454,-0.028737465802209594,-0.034435284023524804
2014-12-15,BOREO,4.25,4.25,4.25,3.412212371826172,0,-0.012772790951007473,0.006181650929112603
2014-12-15,ELISA,23.290000915527344,23.299999237060547,22.540000915527344,14.692655563354492,461978,-0.012772790951007473,0.006181650929112603
2014-12-15,ICP1V,0.3321110010147095,0.3321110010147095,0.2963460087776184,0.30145499110221863,10414,-0.012772790951007473,0.006181650929112603
2014-12-15,MEKKO,1.8200000524520874,1.8300000429153442,1.812000036239624,1.3423292636871338,35385,-0.012772790951007473,0.006181650929112603
2014-12-15,NDA-FI,9.694999694824219,9.795000076293945,9.399999618530273,4.85850191116333,2046790,-0.012772790951007473,0.006181650929112603
2014-12-15,NESTE,6.166666030883789,6.519999980926514,6.166666030883789,4.739060401916504,3777078,-0.012772790951007473,0.006181650929112603
2014-12-15,OLVAS,22.399999618530273,22.600000381469727,22.360000610351562,16.058536529541016,8517,-0.012772790951007473,0.006181650929112603
2014-12-15,SAMPO,34.53470230102539,34.8215217590332,33.781803131103516,21.025413513183594,1084521,-0.012772790951007473,0.006181650929112603
2014-12-15,UPM,12.970000267028809,13.15999984741211,12.680000305175781,8.074987411499023,1866100,-0.012772790951007473,0.006181650929112603
2014-12-15,YIT,5.039999961853027,5.079999923706055,4.679999828338623,3.1140284538269043,1302182,-0.012772790951007473,0.006181650929112603
2014-12-16,BOREO,4.150000095367432,4.25,4.150000095367432,3.412212371826172,630,-0.019652812576980372,-0.0212664646568671
2014-12-16,ELISA,22.139999389648438,22.270000457763672,21.420000076293945,14.484061241149902,1014830,-0.019652812576980372,-0.0212664646568671
2014-12-16,ICP1V,0.3321110010147095,0.3321110010147095,0.30145499110221863,0.30145499110221863,6945,-0.019652812576980372,-0.0212664646568671
2014-12-16,MEKKO,1.8339999914169312,1.8339999914169312,1.7719999551773071,1.3056535720825195,24815,-0.019652812576980372,-0.0212664646568671
2014-12-16,NDA-FI,9.5,9.5,8.854999542236328,4.734586238861084,6890079,-0.019652812576980372,-0.0212664646568671
2014-12-16,NESTE,6.216666221618652,6.3333330154418945,6.110000133514404,4.827997207641602,3648867,-0.019652812576980372,-0.0212664646568671
2014-12-16,OLVAS,22.479999542236328,22.479999542236328,21.809999465942383,15.808512687683105,20046,-0.019652812576980372,-0.0212664646568671
2014-12-16,SAMPO,33.79972839355469,34.05965805053711,33.17231369018555,21.198345184326172,1801590,-0.019652812576980372,-0.0212664646568671
2014-12-16,UPM,12.729999542236328,13.199999809265137,12.5,8.399513244628906,3462805,-0.019652812576980372,-0.0212664646568671
2014-12-16,YIT,4.679999828338623,4.690000057220459,4.190000057220459,2.943687915802002,3339804,-0.019652812576980372,-0.0212664646568671
2014-12-17,BOREO,4.150000095367432,4.150000095367432,4.150000095367432,3.3319246768951416,250,-0.001002361722005074,0.03718005747833053
2014-12-17,ELISA,22.18000030517578,22.40999984741211,21.969999313354492,14.431914329528809,586312,-0.001002361722005074,0.03718005747833053
2014-12-17,ICP1V,0.30656400322914124,0.3423300087451935,0.2963460087776184,0.3423300087451935,23610,-0.001002361722005074,0.03718005747833053
2014-12-17,MEKKO,1.8259999752044678,1.8259999752044678,1.7339999675750732,1.3203237056732178,25670,-0.001002361722005074,0.03718005747833053
2014-12-17,NDA-FI,9.149999618530273,9.149999618530273,9.010000228881836,4.701026439666748,3652354,-0.001002361722005074,0.03718005747833053
2014-12-17,NESTE,6.303332805633545,6.546666145324707,6.269999980926514,4.9779205322265625,3014484,-0.001002361722005074,0.03718005747833053
2014-12-17,OLVAS,22.1299991607666,22.1299991607666,21.530000686645508,15.644218444824219,5497,-0.001002361722005074,0.03718005747833053
2014-12-17,SAMPO,33.90728759765625,33.90728759765625,33.59357833862305,20.991939544677734,784966,-0.001002361722005074,0.03718005747833053
2014-12-17,UPM,13.050000190734863,13.239999771118164,13.0,8.393150329589844,1637087,-0.001002361722005074,0.03718005747833053
2014-12-17,YIT,4.440000057220459,4.440000057220459,4.170000076293945,2.87448787689209,1954453,-0.001002361722005074,0.03718005747833053
2014-12-18,BOREO,4.150000095367432,4.150000095367432,4.150000095367432,3.3319246768951416,230,-0.00886285595415881,0.026070760813886373
2014-12-18,ELISA,22.489999771118164,22.799999237060547,22.489999771118164,14.803465843200684,449774,-0.00886285595415881,0.026070760813886373
2014-12-18,ICP1V,0.3474400043487549,0.3525489866733551,0.32189300656318665,0.3423300087451935,16296,-0.00886285595415881,0.026070760813886373
2014-12-18,MEKKO,1.7079999446868896,1.8380000591278076,1.7079999446868896,1.3203237056732178,31795,-0.00886285595415881,0.026070760813886373
2014-12-18,NDA-FI,9.270000457763672,9.3100004196167,9.1899995803833,4.80687141418457,2917826,-0.00886285595415881,0.026070760813886373
2014-12-18,NESTE,6.599999904632568,6.676665782928467,6.563333034515381,5.033822536468506,3245172,-0.00886285595415881,0.026070760813886373
2014-12-18,OLVAS,21.889999389648438,22.1200008392334,21.600000381469727,15.715648651123047,5363,-0.00886285595415881,0.026070760813886373
2014-12-18,SAMPO,34.122398376464844,34.606407165527344,33.987953186035156,21.521900177001953,1065886,-0.00886285595415881,0.026070760813886373
2014-12-18,UPM,13.510000228881836,13.729999542236328,13.4399995803833,8.69222354888916,2104041,-0.00886285595415881,0.026070760813886373
2014-12-18,YIT,4.460000038146973,4.559999942779541,4.420000076293945,2.992926836013794,1222691,-0.00886285595415881,0.026070760813886373
2014-12-19,BOREO,4.150000095367432,4.150000095367432,4.150000095367432,3.3319246768951416,0,0.03559980755956249,-0.012704118864859337
2014-12-19,ELISA,22.829999923706055,22.969999313354492,22.459999084472656,14.914281845092773,601684,0.03559980755956249,-0.012704118864859337
2014-12-19,ICP1V,0.32189300656318665,0.3423300087451935,0.31678301095962524,0.31678301095962524,28852,0.03559980755956249,-0.012704118864859337
2014-12-19,MEKKO,1.809999942779541,1.809999942779541,1.7799999713897705,1.3203237056732178,18545,0.03559980755956249,-0.012704118864859337
2014-12-19,NDA-FI,9.390000343322754,9.404999732971191,9.199999809265137,4.827523231506348,2191930,0.03559980755956249,-0.012704118864859337
2014-12-19,NESTE,6.623332977294922,6.646666049957275,6.486666202545166,5.066856861114502,4949949,0.03559980755956249,-0.012704118864859337
2014-12-19,OLVAS,22.010000228881836,22.299999237060547,21.770000457763672,15.794229507446289,5430,0.03559980755956249,-0.012704118864859337
2014-12-19,SAMPO,34.651222229003906,34.90218734741211,34.55262756347656,21.694833755493164,1467624,0.03559980755956249,-0.012704118864859337
2014-12-19,UPM,13.770000457763672,13.829999923706055,13.550000190734863,8.622227668762207,3471046,0.03559980755956249,-0.012704118864859337
2014-12-19,YIT,4.550000190734863,4.559999942779541,4.320000171661377,2.942357063293457,1466862,0.03559980755956249,-0.012704118864859337
2014-12-22,BOREO,4.150000095367432,4.150000095367432,4.150000095367432,3.3319246768951416,600,-0.020690785853104132,-0.0064339046978756365
2014-12-22,ELISA,22.8799991607666,23.139999389648438,22.8799991607666,14.959912300109863,237406,-0.020690785853104132,-0.0064339046978756365
2014-12-22,ICP1V,0.31678301095962524,0.31678301095962524,0.31678301095962524,0.31678301095962524,1509541,-0.020690785853104132,-0.0064339046978756365
2014-12-22,MEKKO,1.815999984741211,1.815999984741211,1.7580000162124634,1.3129886388778687,24645,-0.020690785853104132,-0.0064339046978756365
2014-12-22,NDA-FI,9.369999885559082,9.524999618530273,9.369999885559082,4.861083507537842,1783974,-0.020690785853104132,-0.0064339046978756365
2014-12-22,NESTE,7.0,7.093332767486572,6.593332767486572,5.03636360168457,6071022,-0.020690785853104132,-0.0064339046978756365
2014-12-22,OLVAS,21.989999771118164,21.989999771118164,21.399999618530273,15.537063598632812,5463,-0.020690785853104132,-0.0064339046978756365
2014-12-22,SAMPO,34.964927673339844,35.350341796875,34.95596694946289,21.99607276916504,558207,-0.020690785853104132,-0.0064339046978756365
2014-12-22,UPM,13.649999618530273,13.84000015258789,13.600000381469727,8.787672996520996,1253388,-0.020690785853104132,-0.0064339046978756365
2014-12-22,YIT,4.420000076293945,4.421999931335449,4.28000020980835,2.8638410568237305,820943,-0.020690785853104132,-0.0064339046978756365
2014-12-23,BOREO,4.150000095367432,4.150000095367432,4.150000095367432,3.3319246768951416,0,0.026285110635738906,0.04394080999461303
2014-12-23,ELISA,23.030000686645508,23.030000686645508,22.799999237060547,14.959912300109863,165640,0.026285110635738906,0.04394080999461303
2014-12-23,ICP1V,0.3372209966182709,0.3372209966182709,0.31678301095962524,0.31678301095962524,5240,0.026285110635738906,0.04394080999461303
2014-12-23,MEKKO,1.7879999876022339,1.8580000400543213,1.7879999876022339,1.3628675937652588,31770,0.026285110635738906,0.04394080999461303
2014-12-23,NDA-FI,9.470000267028809,9.600000381469727,9.420000076293945,4.935949325561523,964567,0.026285110635738906,0.04394080999461303
2014-12-23,NESTE,6.610000133514404,6.746665954589844,6.563333034515381,5.143087863922119,2864415,0.026285110635738906,0.04394080999461303
2014-12-23,OLVAS,21.700000762939453,21.700000762939453,21.25,15.294185638427734,12513,0.026285110635738906,0.04394080999461303
2014-12-23,SAMPO,35.404117584228516,35.66404724121094,35.35930252075195,22.102066040039062,455926,0.026285110635738906,0.04394080999461303
2014-12-23,UPM,13.819999694824219,13.920000076293945,13.75,8.85766887664795,1039402,0.026285110635738906,0.04394080999461303
2014-12-23,YIT,4.2779998779296875,4.394000053405762,4.239999771118164,2.921065092086792,788526,0.026285110635738906,0.04394080999461303
2014-12-29,BOREO,4.099999904632568,4.099999904632568,4.099999904632568,3.291780948638916,493,-0.026408741373859512,-0.01911110348171663
2014-12-29,ELISA,22.829999923706055,22.950000762939453,22.65999984741211,14.959912300109863,213605,-0.026408741373859512,-0.01911110348171663
2014-12-29,ICP1V,0.30145499110221863,0.30656400322914124,0.30145499110221863,0.30656400322914124,28652,-0.026408741373859512,-0.01911110348171663
2014-12-29,MEKKO,1.8040000200271606,1.8380000591278076,1.7699999809265137,1.3012523651123047,34905,-0.026408741373859512,-0.01911110348171663
2014-12-29,NDA-FI,9.5600004196167,9.640000343322754,9.475000381469727,4.9772539138793945,1696772,-0.026408741373859512,-0.01911110348171663
2014-12-29,NESTE,6.746665954589844,6.746665954589844,6.559999942779541,5.051610469818115,2139141,-0.026408741373859512,-0.01911110348171663
2014-12-29,OLVAS,21.299999237060547,21.5,20.979999542236328,15.065589904785156,12107,-0.026408741373859512,-0.01911110348171663
2014-12-29,SAMPO,35.493751525878906,35.71782684326172,35.33241653442383,22.102066040039062,380431,-0.026408741373859512,-0.01911110348171663
2014-12-29,UPM,13.899999618530273,13.989999771118164,13.6899995803833,8.800398826599121,939300,-0.026408741373859512,-0.01911110348171663
2014-12-29,YIT,4.389999866485596,4.389999866485596,4.296000003814697,2.894449234008789,957906,-0.026408741373859512,-0.01911110348171663
2014-12-30,BOREO,3.809999942779541,3.9600000381469727,3.799999952316284,3.1793785095214844,897,0.0003455504041911528,-0.00770274572426477
2014-12-30,ELISA,22.709999084472656,22.850000381469727,22.5,14.738283157348633,163987,0.0003455504041911528,-0.00770274572426477
2014-12-30,ICP1V,0.30656400322914124,0.30656400322914124,0.30656400322914124,0.30656400322914124,3131,0.0003455504041911528,-0.00770274572426477
2014-12-30,MEKKO,1.7999999523162842,1.7999999523162842,1.75600004196167,1.3056535720825195,51270,0.0003455504041911528,-0.00770274572426477
2014-12-30,NDA-FI,9.640000343322754,9.699999809265137,9.545000076293945,4.974672317504883,1218095,0.0003455504041911528,-0.00770274572426477
2014-12-30,NESTE,6.619999885559082,6.789999961853027,6.573332786560059,5.097348213195801,2436045,0.0003455504041911528,-0.00770274572426477
2014-12-30,OLVAS,21.100000381469727,21.100000381469727,20.700000762939453,15.051308631896973,13435,0.0003455504041911528,-0.00770274572426477
2014-12-30,SAMPO,35.413082122802734,35.42204666137695,34.74085235595703,21.655784606933594,608604,0.0003455504041911528,-0.00770274572426477
2014-12-30,UPM,13.75,13.819999694824219,13.619999885559082,8.666769981384277,793835,0.0003455504041911528,-0.00770274572426477
2014-12-30,YIT,4.3480000495910645,4.3480000495910645,4.25,2.8412182331085205,769908,0.0003455504041911528,-0.00770274572426477
2015-01-02,BOREO,3.799999952316284,3.809999942779541,3.799999952316284,3.0589475631713867,137,-0.015873079243762356,-0.021659063641277787
2015-01-02,ELISA,22.610000610351562,22.8700008392334,22.549999237060547,14.783913612365723,206279,-0.015873079243762356,-0.021659063641277787
2015-01-02,ICP1V,0.31678301095962524,0.3423300087451935,0.31678301095962524,0.3423300087451935,11807,-0.015873079243762356,-0.021659063641277787
2015-01-02,MEKKO,1.7999999523162842,1.850000023841858,1.7999999523162842,1.356999397277832,19580,-0.015873079243762356,-0.021659063641277787
2015-01-02,NDA-FI,9.664999961853027,9.739999771118164,9.579999923706055,4.964345932006836,873881,-0.015873079243762356,-0.021659063641277787
2015-01-02,NESTE,6.769999980926514,6.769999980926514,6.576665878295898,5.084644317626953,2088450,-0.015873079243762356,-0.021659063641277787
2015-01-02,OLVAS,20.739999771118164,21.0,20.700000762939453,14.965584754943848,4389,-0.015873079243762356,-0.021659063641277787
2015-01-02,SAMPO,35.12626266479492,35.27863693237305,34.93804168701172,21.845457077026367,350330,-0.015873079243762356,-0.021659063641277787
2015-01-02,UPM,13.75,13.880000114440918,13.699999809265137,8.762219429016113,1092959,-0.015873079243762356,-0.021659063641277787
2015-01-02,YIT,4.300000190734863,4.434000015258789,4.2820000648498535,2.9277188777923584,711595,-0.015873079243762356,-0.021659063641277787
2015-01-05,BOREO,3.890000104904175,3.890000104904175,3.890000104904175,3.1231775283813477,1490,-0.058667097944282376,-0.039566592513207044
2015-01-05,ELISA,22.700000762939453,22.850000381469727,22.309999465942383,14.601393699645996,249378,-0.058667097944282376,-0.039566592513207044
2015-01-05,ICP1V,0.3423300087451935,0.3423300087451935,0.31678301095962524,0.31678301095962524,16883,-0.058667097944282376,-0.039566592513207044
2015-01-05,MEKKO,1.8480000495910645,1.8480000495910645,1.8220000267028809,1.3423292636871338,4245,-0.058667097944282376,-0.039566592513207044
2015-01-05,NDA-FI,9.59000015258789,9.600000381469727,9.395000457763672,4.850757122039795,1584671,-0.058667097944282376,-0.039566592513207044
2015-01-05,NESTE,6.656665802001953,6.72333288192749,6.5833330154418945,5.059232234954834,2153895,-0.058667097944282376,-0.039566592513207044
2015-01-05,OLVAS,21.0,21.600000381469727,21.0,15.322755813598633,16164,-0.058667097944282376,-0.039566592513207044
2015-01-05,SAMPO,35.054561614990234,35.42204666137695,34.68707275390625,21.60557746887207,690003,-0.058667097944282376,-0.039566592513207044
2015-01-05,UPM,13.729999542236328,13.899999618530273,13.449999809265137,8.596774101257324,1696270,-0.058667097944282376,-0.039566592513207044
2015-01-05,YIT,4.420000076293945,4.495999813079834,4.260000228881836,2.8425488471984863,736354,-0.058667097944282376,-0.039566592513207044
2015-01-07,BOREO,3.9200000762939453,3.9200000762939453,3.859999895095825,3.0990915298461914,476,0.0009785333317209322,-0.0045848510806992815
2015-01-07,ELISA,22.5,23.139999389648438,22.100000381469727,14.940356254577637,531047,0.0009785333317209322,-0.0045848510806992815
2015-01-07,ICP1V,0.32189300656318665,0.3372209966182709,0.31678301095962524,0.3372209966182709,15393,0.0009785333317209322,-0.0045848510806992815
2015-01-07,MEKKO,1.8480000495910645,1.8700000047683716,1.8300000429153442,1.3716696500778198,9960,0.0009785333317209322,-0.0045848510806992815
2015-01-07,NDA-FI,9.395000457763672,9.460000038146973,9.225000381469727,4.781055450439453,1783022,0.0009785333317209322,-0.0045848510806992815
2015-01-07,NESTE,6.633333206176758,6.889999866485596,6.603332996368408,5.234565734863281,5176083,0.0009785333317209322,-0.0045848510806992815
2015-01-07,OLVAS,21.450000762939453,21.450000762939453,20.799999237060547,15.001300811767578,17296,0.0009785333317209322,-0.0045848510806992815
2015-01-07,SAMPO,34.95596694946289,34.95596694946289,33.808692932128906,21.35454559326172,1251415,0.0009785333317209322,-0.0045848510806992815
2015-01-07,UPM,13.539999961853027,13.789999961853027,13.460000038146973,8.654044151306152,1983023,0.0009785333317209322,-0.0045848510806992815
2015-01-07,YIT,4.283999919891357,4.394000053405762,4.257999897003174,2.845210552215576,500702,0.0009785333317209322,-0.0045848510806992815
2015-01-08,BOREO,3.859999895095825,3.859999895095825,3.859999895095825,3.0990915298461914,0,-0.0037146126244027577,0.031729803664618084
2015-01-08,ELISA,22.899999618530273,23.200000762939453,22.760000228881836,14.881691932678223,381383,-0.0037146126244027577,0.031729803664618084
2015-01-08,ICP1V,0.3372209966182709,0.3372209966182709,0.30656400322914124,0.30656400322914124,30864,-0.0037146126244027577,0.031729803664618084
2015-01-08,MEKKO,1.8700000047683716,1.9199999570846558,1.850000023841858,1.4083452224731445,19440,-0.0037146126244027577,0.031729803664618084
2015-01-08,NDA-FI,9.380000114440918,9.395000457763672,9.194999694824219,4.8378496170043945,1986934,-0.0037146126244027577,0.031729803664618084
2015-01-08,NESTE,6.933332920074463,6.96999979019165,6.816666126251221,5.287928581237793,3040707,-0.0037146126244027577,0.031729803664618084
2015-01-08,OLVAS,20.700000762939453,21.010000228881836,20.510000228881836,14.965584754943848,40857,-0.0037146126244027577,0.031729803664618084
2015-01-08,SAMPO,34.68707275390625,35.12626266479492,34.597442626953125,21.817562103271484,751333,-0.0037146126244027577,0.031729803664618084
2015-01-08,UPM,13.800000190734863,13.850000381469727,13.569999694824219,8.794035911560059,1880788,-0.0037146126244027577,0.031729803664618084
2015-01-08,YIT,4.349999904632568,4.535999774932861,4.320000171661377,2.992926836013794,736747,-0.0037146126244027577,0.031729803664618084
2015-01-09,BOREO,3.890000104904175,3.9000000953674316,3.890000104904175,3.1312060356140137,1300,-0.016679719179588548,-0.022321466056633654
2015-01-09,ELISA,22.809999465942383,23.1200008392334,22.760000228881836,14.9012451171875,305832,-0.016679719179588548,-0.022321466056633654
2015-01-09,ICP1V,0.2963460087776184,0.30656400322914124,0.291236013174057,0.30656400322914124,16655,-0.016679719179588548,-0.022321466056633654
2015-01-09,MEKKO,1.909999966621399,1.940000057220459,1.909999966621399,1.4156804084777832,18950,-0.016679719179588548,-0.022321466056633654
2015-01-09,NDA-FI,9.390000343322754,9.390000343322754,9.154999732971191,4.750076770782471,1926346,-0.016679719179588548,-0.022321466056633654
2015-01-09,NESTE,6.923333168029785,6.9633331298828125,6.733333110809326,5.163417339324951,2191317,-0.016679719179588548,-0.022321466056633654
2015-01-09,OLVAS,20.950000762939453,21.950000762939453,20.899999618530273,15.079876899719238,81494,-0.016679719179588548,-0.022321466056633654
2015-01-09,SAMPO,35.06352233886719,35.386192321777344,34.830482482910156,21.75619888305664,799137,-0.016679719179588548,-0.022321466056633654
2015-01-09,UPM,13.75,13.899999618530273,13.710000038146973,8.787672996520996,1759091,-0.016679719179588548,-0.022321466056633654
2015-01-09,YIT,4.570000171661377,4.679999828338623,4.461999893188477,2.9756274223327637,684719,-0.016679719179588548,-0.022321466056633654
2015-01-12,BOREO,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.1312060356140137,0,-0.05348234429320986,-0.029934052040571535
2015-01-12,ELISA,22.860000610351562,23.25,22.780000686645508,15.025099754333496,261474,-0.05348234429320986,-0.029934052040571535
2015-01-12,ICP1V,0.2963460087776184,0.30656400322914124,0.2963460087776184,0.2963460087776184,13500,-0.05348234429320986,-0.029934052040571535
2015-01-12,MEKKO,1.9299999475479126,1.937999963760376,1.9199999570846558,1.4215487241744995,10560,-0.05348234429320986,-0.029934052040571535
2015-01-12,NDA-FI,9.274999618530273,9.295000076293945,9.104999542236328,4.762983798980713,1497210,-0.05348234429320986,-0.029934052040571535
2015-01-12,NESTE,6.800000190734863,6.9633331298828125,6.783332824707031,5.272681713104248,2588085,-0.05348234429320986,-0.029934052040571535
2015-01-12,OLVAS,21.59000015258789,22.200000762939453,20.989999771118164,15.858516693115234,28109,-0.05348234429320986,-0.029934052040571535
2015-01-12,SAMPO,35.224857330322266,35.29656219482422,34.776702880859375,21.76735496520996,483489,-0.05348234429320986,-0.029934052040571535
2015-01-12,UPM,13.84000015258789,14.09000015258789,13.84000015258789,8.946755409240723,2389422,-0.05348234429320986,-0.029934052040571535
2015-01-12,YIT,4.504000186920166,4.650000095367432,4.5,3.0022430419921875,612869,-0.05348234429320986,-0.029934052040571535
2015-01-13,BOREO,4.0,4.230000019073486,4.0,3.3961546421051025,1300,-0.017710313033589165,-0.01150625306362274
2015-01-13,ELISA,23.049999237060547,23.739999771118164,23.049999237060547,15.448796272277832,265666,-0.017710313033589165,-0.01150625306362274
2015-01-13,ICP1V,0.2963460087776184,0.30145499110221863,0.291236013174057,0.30145499110221863,12320,-0.017710313033589165,-0.01150625306362274
2015-01-13,MEKKO,1.9500000476837158,1.9500000476837158,1.940000057220459,1.43035089969635,19625,-0.017710313033589165,-0.01150625306362274
2015-01-13,NDA-FI,9.225000381469727,9.345000267028809,9.180000305175781,4.7939629554748535,1236686,-0.017710313033589165,-0.01150625306362274
2015-01-13,NESTE,6.866665840148926,7.126666069030762,6.836666107177734,5.259976863861084,2654088,-0.017710313033589165,-0.01150625306362274
2015-01-13,OLVAS,22.389999389648438,23.100000381469727,22.299999237060547,15.965672492980957,14696,-0.017710313033589165,-0.01150625306362274
2015-01-13,SAMPO,34.9290771484375,35.55649185180664,34.88426208496094,22.057435989379883,619188,-0.017710313033589165,-0.01150625306362274
2015-01-13,UPM,14.039999961853027,14.399999618530273,14.039999961853027,9.023113250732422,2494718,-0.017710313033589165,-0.01150625306362274
2015-01-13,YIT,4.5320000648498535,4.590000152587891,4.504000186920166,3.018211603164673,527306,-0.017710313033589165,-0.01150625306362274
2015-01-14,BOREO,4.050000190734863,4.050000190734863,4.050000190734863,3.2516374588012695,491,0.04507401732653671,-0.028042314126067502
2015-01-14,ELISA,23.510000228881836,23.809999465942383,23.15999984741211,15.10983657836914,363627,0.04507401732653671,-0.028042314126067502
2015-01-14,ICP1V,0.291236013174057,0.2963460087776184,0.291236013174057,0.291236013174057,7515,0.04507401732653671,-0.028042314126067502
2015-01-14,MEKKO,1.9299999475479126,1.9299999475479126,1.9199999570846558,1.4083452224731445,8025,0.04507401732653671,-0.028042314126067502
2015-01-14,NDA-FI,9.220000267028809,9.335000038146973,9.145000457763672,4.734586238861084,1922737,0.04507401732653671,-0.028042314126067502
2015-01-14,NESTE,6.883333206176758,7.056665897369385,6.849999904632568,5.34128999710083,2904453,0.04507401732653671,-0.028042314126067502
