date,transaction_costs
2018-10-25,783.3734235166761
2018-10-26,636.4256560463165
2018-10-29,656.158497018153
2018-10-30,643.2191918642375
2018-10-31,884.3562234154875
2018-11-01,722.0333150868532
2018-11-02,757.3383560940295
2018-11-05,741.60594506863
2018-11-06,676.7742875776045
2018-11-07,767.720700238392
2018-11-08,511.3991601012604
2018-11-09,869.2414492908509
2018-11-12,637.9771511453397
2018-11-13,820.5910709584552
2018-11-14,697.1630335320529
2018-11-15,955.6017491749361
2018-11-16,567.7400650445278
2018-11-19,604.076052478095
2018-11-20,734.554208376078
2018-11-21,625.3924279759731
2018-11-23,632.9382017778925
2018-11-26,619.2762352725193
2018-11-27,828.1677136614874
2018-11-28,777.2094811384611
2018-11-29,996.6584736919502
2018-11-30,500.83442037546405
2018-12-03,871.8597841201007
2018-12-04,733.8922704085202
2018-12-07,653.5117290710131
2018-12-10,571.5824173125534
2018-12-11,733.0276384175928
2018-12-12,892.4801061137232
2018-12-13,717.9519192605117
2018-12-14,704.1000126338893
2018-12-17,660.5943090101509
2018-12-18,545.2088243124241
2018-12-19,785.7779221933857
2018-12-20,437.4247489091969
2018-12-21,799.1024078623113
2018-12-27,612.7702448706734
2018-12-28,1079.4401512099491
2019-01-02,791.9228228209475
2019-01-03,645.8893038639284
2019-01-04,450.0355297429032
2019-01-07,691.8101301802112
2019-01-08,902.1515447684739
2019-01-09,837.5589665958496
2019-01-10,802.8593275135534
2019-01-11,665.2722740926533
2019-01-14,340.71715117918666
2019-01-15,736.9333817433129
2019-01-16,660.0557034938611
2019-01-17,436.9179586674524
2019-01-18,428.0538275916234
2019-01-22,676.9383113231274
2019-01-23,718.1130838795392
2019-01-24,573.7884323240227
2019-01-25,842.9750926784253
2019-01-28,915.8322133094665
2019-01-29,1051.0764978899876
2019-01-30,825.7597924065087
2019-01-31,1100.3731066893577
2019-02-01,857.2895689629087
2019-02-04,841.8991208688177
2019-02-05,477.05275604591463
2019-02-06,751.1425922041783
2019-02-07,650.0719964325409
2019-02-08,833.4641609857572
2019-02-11,697.9620471683911
2019-02-12,866.7689101241455
2019-02-13,672.116427932142
2019-02-14,577.3795828286522
2019-02-15,960.6873116105822
2019-02-19,521.6546981140518
2019-02-20,553.4346687035257
2019-02-21,600.6296049865023
2019-02-22,705.3764545762313
2019-02-25,644.5943161154643
2019-02-26,565.6240125465556
2019-02-27,663.5705224033366
2019-02-28,470.58630657623036
2019-03-01,657.7989034504101
2019-03-04,379.22111290352717
2019-03-05,439.13538033969496
2019-03-06,1087.998147267755
2019-03-07,728.3790686963462
2019-03-08,1032.9529736345114
2019-03-11,575.2972284366153
2019-03-12,655.3295186123426
2019-03-13,840.6002195723624
2019-03-14,601.3850915451583
2019-03-15,911.7864775619018
2019-03-18,321.5874246200568
2019-03-19,667.7426361519456
2019-03-20,629.9964914928855
2019-03-21,1251.0417211427916
2019-03-22,405.8400962072562
2019-03-25,674.3750570142191
2019-03-26,320.58592524065756
2019-03-27,848.9251515446743
2019-03-28,620.4077977968013
2019-03-29,640.752456078511
2019-04-01,733.9448770511333
2019-04-02,821.1271293421626
2019-04-03,780.8952483921227
2019-04-04,599.1289679958732
2019-04-05,834.4915454503791
2019-04-08,612.9630356533452
2019-04-09,809.0594002482712
2019-04-10,735.2650910164027
2019-04-11,935.7414786458401
2019-04-12,725.7958952678597
2019-04-15,1149.817330620144
2019-04-16,993.8626672663399
2019-04-17,454.468530394664
2019-04-18,746.7302085247546
2019-04-23,749.1989597356813
2019-04-24,691.3969201175405
2019-04-25,919.7136515101037
2019-04-26,537.1053303295389
2019-04-29,1072.1038094943965
2019-04-30,660.2369028901951
2019-05-02,984.3646944477808
2019-05-03,863.7064089632664
2019-05-06,479.2650031101045
2019-05-07,841.7212945860781
2019-05-08,507.99512877905556
2019-05-09,1344.6847466102865
2019-05-10,697.6688876669173
2019-05-13,852.8530320803959
2019-05-14,965.3405776723822
2019-05-15,469.9995808077288
2019-05-16,732.0751137145463
2019-05-17,900.4477614928445
2019-05-20,1074.3832198734053
2019-05-21,994.2673553810512
2019-05-22,694.753770039634
2019-05-23,870.8262278821821
2019-05-24,701.5509177099402
2019-05-28,658.7403895083385
2019-05-29,690.1210870440339
2019-05-31,720.7922817404207
2019-06-03,379.87009980236564
2019-06-04,629.2585100922186
2019-06-05,653.4158604734781
2019-06-06,782.1538188387087
2019-06-07,593.3056284936683
2019-06-10,606.905311493764
2019-06-11,921.3326624887175
2019-06-12,814.8085493113051
2019-06-13,677.7114866981915
2019-06-14,526.8879982518021
2019-06-17,493.01272294963763
2019-06-18,916.473565905093
2019-06-19,795.6441547567565
2019-06-20,546.2974347512957
2019-06-24,953.3645817633673
2019-06-25,927.0870988813157
2019-06-26,558.2328156824929
2019-06-27,614.4140955861377
2019-06-28,932.7091640205128
2019-07-01,794.5895525073853
2019-07-02,786.6424993215617
2019-07-03,792.843317543966
2019-07-05,843.8141557606712
2019-07-08,672.8149844167993
2019-07-09,351.1213739341147
2019-07-10,984.9331443937327
2019-07-11,1044.4821569106437
2019-07-12,1018.9846830171548
2019-07-15,779.9095165896418
2019-07-16,445.15696554337484
2019-07-17,595.1232392781377
2019-07-18,819.7550792599865
2019-07-19,759.3081359433844
2019-07-22,1058.4667121298248
2019-07-23,982.3851302806315
2019-07-24,887.2648148759598
2019-07-25,701.6139840223897
2019-07-26,1059.794237307967
2019-07-29,708.7871254817346
2019-07-30,604.0852250060634
2019-07-31,742.1819493783405
2019-08-01,713.2596369758585
2019-08-02,849.3149685667317
2019-08-05,672.8208206474977
2019-08-06,820.3768696448979
2019-08-07,758.4031440964659
2019-08-08,681.6346184475467
2019-08-09,743.0544377295812
2019-08-12,791.6334320811038
2019-08-13,644.2463239860933
2019-08-14,745.6216458500683
2019-08-15,620.7107345503507
2019-08-16,764.0848846055189
2019-08-19,875.5379382456491
2019-08-20,477.60104852939605
2019-08-21,380.16270254675146
2019-08-22,924.1502092800546
2019-08-23,815.3568404323519
2019-08-26,1033.7544564200002
2019-08-27,880.3255343163391
2019-08-28,735.8996205928393
2019-08-29,749.6919046453202
2019-08-30,985.0674394113056
2019-09-03,867.0139756192987
2019-09-04,756.050755255168
2019-09-05,864.9475297993786
2019-09-06,425.6377398597776
2019-09-09,812.0279487005736
2019-09-10,1003.8922789839634
2019-09-11,590.7917549076819
2019-09-12,531.2599585037256
2019-09-13,916.7281316019842
2019-09-16,796.1336983404867
2019-09-17,827.1938580487931
2019-09-18,455.7935289862976
2019-09-19,1092.4690636779812
2019-09-20,665.8926115770307
2019-09-23,633.1481632094437
2019-09-24,784.2124876006005
2019-09-25,733.8981638109781
2019-09-26,857.056434070436
2019-09-27,915.4841010877794
2019-09-30,656.2670518585478
2019-10-01,742.9899080369111
2019-10-02,965.4963293485922
2019-10-03,628.0591187532305
2019-10-04,868.1893550850178
2019-10-07,1071.0640177546713
2019-10-08,898.3815426132072
2019-10-09,670.0366543013934
2019-10-10,639.9003340098382
2019-10-11,752.9757313889475
2019-10-14,804.0933404262631
2019-10-15,873.1140239247004
2019-10-16,815.3503817229297
2019-10-17,681.7102712036439
2019-10-18,704.324403205093
2019-10-21,1132.5886899662612
2019-10-22,507.0059957661568
2019-10-23,900.7297084135206
2019-10-24,637.705651679844
2019-10-25,1001.0488251838269
2019-10-28,1139.282418825854
2019-10-29,1570.1887542642871
2019-10-30,1023.9825551608985
2019-10-31,992.6932764344087
2019-11-01,873.9894536045834
2019-11-04,714.9154529316479
2019-11-05,802.8223887114699
2019-11-06,1152.6228550067835
2019-11-07,592.5569062593032
2019-11-08,1032.1295840263142
2019-11-11,534.5519938640592
2019-11-12,1088.98227931867
2019-11-13,673.5066602982154
2019-11-14,844.1342115270135
2019-11-15,756.3874361227244
2019-11-18,996.2748735838633
2019-11-19,937.4324336503528
2019-11-20,751.2603528624091
2019-11-21,721.0301453413695
2019-11-22,950.9628887787862
2019-11-25,876.8967234983965
2019-11-26,642.396819209061
2019-11-27,918.7390641529184
2019-11-29,963.8564741046545
2019-12-02,1029.6481932527543
2019-12-03,787.9787868536725
2019-12-04,834.8642632931119
2019-12-05,1047.8802892289843
2019-12-09,771.2514360084456
2019-12-10,1013.5450892168363
2019-12-11,524.4372469328617
2019-12-12,740.7494523839798
2019-12-13,746.983027035192
2019-12-16,956.6771500920287
2019-12-17,1396.269303660383
2019-12-18,1024.6231621337895
2019-12-19,1014.089280012365
2019-12-20,776.9337049084616
2019-12-23,986.2295263946041
2019-12-27,1174.5921647139428
2019-12-30,1211.260045707623
2020-01-02,723.5202087598374
2020-01-03,1213.1367294480783
2020-01-07,1036.1844298644114
2020-01-08,1017.8474736878659
2020-01-09,644.2035805544147
2020-01-10,1040.428717448354
2020-01-13,1129.6776427379787
2020-01-14,843.0327507442137
2020-01-15,713.905745471313
2020-01-16,811.6016876592483
2020-01-17,485.4155650105322
2020-01-21,890.3256093338199
2020-01-22,780.779069650981
2020-01-23,885.2897136898004
2020-01-24,1038.0917339707264
2020-01-27,765.8366519860551
2020-01-28,1104.670537489533
2020-01-29,869.5463063518649
2020-01-30,788.1854913448822
2020-01-31,655.117494402419
2020-02-03,763.8663774399388
2020-02-04,1508.9621368389019
2020-02-05,998.9196283701367
2020-02-06,697.9761749177817
2020-02-07,1160.171891160075
2020-02-10,1195.0056416294094
2020-02-11,1098.0806865668935
2020-02-12,1080.7128194616798
2020-02-13,1283.4852838790787
2020-02-14,982.5810427092446
2020-02-18,1322.5906077744703
2020-02-19,468.7723630536393
2020-02-20,863.8781834938652
2020-02-21,1361.2118752811216
2020-02-24,956.1765131664024
2020-02-25,844.6116159517927
2020-02-26,1010.2162698422593
2020-02-27,785.5945401786727
2020-02-28,1098.1530627108443
2020-03-02,931.4236895000965
2020-03-03,704.7844099422747
2020-03-04,1102.2432022403036
2020-03-05,1036.6582882958442
2020-03-06,993.873980765654
2020-03-09,1126.568790197029
2020-03-10,923.8455000522671
2020-03-11,591.1103060991045
2020-03-12,674.0099314386466
2020-03-13,866.0988808835244
2020-03-16,872.2613871326129
2020-03-17,769.0829277666919
2020-03-18,856.1625773285755
2020-03-19,566.3235261373972
2020-03-20,680.9073632801953
2020-03-23,586.437870326342
2020-03-24,730.0720833376297
2020-03-25,285.12397939495776
2020-03-26,549.1578553486771
2020-03-27,946.8803713167732
2020-03-30,996.510479490072
2020-03-31,433.8462270615191
2020-04-01,692.9801707993395
2020-04-02,840.7178028632596
2020-04-03,496.0009340743424
2020-04-06,754.5647124569849
2020-04-07,673.2819974477097
2020-04-08,460.0322082946232
2020-04-09,223.5384521235667
2020-04-14,1087.5960167904884
2020-04-15,546.2220578092986
2020-04-16,715.3939669256173
2020-04-17,884.5328683484316
2020-04-20,868.9171027287103
2020-04-21,707.14376364703
2020-04-22,721.9933853020007
2020-04-23,478.91885743695536
2020-04-24,706.1646429263766
2020-04-27,595.4811202445622
2020-04-28,1158.2518970168296
2020-04-29,985.8243865644982
2020-04-30,499.82389597181225
2020-05-04,993.90180213963
2020-05-05,879.3033685884319
2020-05-06,840.6189386782856
2020-05-07,505.16221589911703
2020-05-08,654.8220935961835
2020-05-11,565.8073862881137
2020-05-12,506.80221312172756
2020-05-13,783.2906990954411
2020-05-14,943.2053158590979
2020-05-15,703.5613386456989
2020-05-18,607.5895532631176
2020-05-19,574.2874849699115
2020-05-20,1011.3954121974009
2020-05-22,853.8877835275316
2020-05-26,1135.0179490333876
2020-05-27,739.5183760271028
2020-05-28,382.08025190890726
2020-05-29,1047.4169852105586
2020-06-01,1040.4943740194944
2020-06-02,745.3100055573249
2020-06-03,572.4769996095893
2020-06-04,1229.7803524220853
2020-06-05,803.9127842944754
2020-06-08,1016.2502195222281
2020-06-09,965.2584483495235
2020-06-10,849.5487036686671
2020-06-11,735.1902822028876
2020-06-12,711.9964822104932
2020-06-15,838.4418110112945
2020-06-16,778.2644880453105
2020-06-17,672.600134422088
2020-06-18,571.6015605215986
2020-06-22,925.9483103719016
2020-06-23,909.1065168863616
2020-06-24,756.8965245048591
2020-06-25,532.2313236503187
2020-06-26,892.4437096099348
2020-06-29,764.0243914286857
2020-06-30,806.0419453986551
2020-07-01,574.5536037968645
2020-07-02,809.653646742226
2020-07-06,990.6151633531774
2020-07-07,745.5415717694543
2020-07-08,691.3920371656066
2020-07-09,799.3585005561307
2020-07-10,1086.841971292727
2020-07-13,644.6577725408916
2020-07-14,1138.5715123159034
2020-07-15,596.4176414507414
2020-07-16,775.6152041050927
2020-07-17,859.4913181764025
2020-07-20,888.8789957339035
2020-07-21,642.9807721546797
2020-07-22,899.0454534181679
2020-07-23,633.0370927500547
2020-07-24,711.2206596546202
2020-07-27,982.5268996530467
2020-07-28,945.0255992772688
2020-07-29,848.7670190921997
2020-07-30,913.3756662906808
2020-07-31,918.2606315570192
2020-08-03,718.3401283553753
2020-08-04,573.6063458704728
2020-08-05,727.8279751274918
2020-08-06,967.1401190657714
2020-08-07,550.598188784005
2020-08-10,783.6033257243303
2020-08-11,811.3998657281685
2020-08-12,609.2937635147706
2020-08-13,554.183672373966
2020-08-14,847.7556809282357
2020-08-17,899.0919596627673
2020-08-18,1098.9086770438792
2020-08-19,766.5937485078629
2020-08-20,664.0466650414759
2020-08-21,937.6056999785329
2020-08-24,860.2609874405349
2020-08-25,863.7528219005169
2020-08-26,702.7075151968318
2020-08-27,634.8542455965769
2020-08-28,969.5037875910439
2020-08-31,898.3046822740791
2020-09-01,1152.7923893664138
2020-09-02,503.02182819598215
2020-09-03,1201.7222860941883
2020-09-04,667.4148743083259
2020-09-08,915.5034175112121
2020-09-09,889.8150712182198
2020-09-10,1024.7315729353618
2020-09-11,851.3560403712289
2020-09-14,866.8996037452058
2020-09-15,816.1643607381703
2020-09-16,959.265597221307
2020-09-17,476.4642110332566
2020-09-18,479.2041240344389
2020-09-21,720.4904902177431
2020-09-22,967.4523191548694
2020-09-23,855.6831892154156
2020-09-24,1388.287489523885
2020-09-25,855.5458079124028
2020-09-28,801.8362924803037
2020-09-29,833.71078530964
2020-09-30,1074.3056960471663
2020-10-01,196.60387793715321
2020-10-02,790.0139583198936
2020-10-05,1079.5296541938574
2020-10-06,958.1537997553144
2020-10-07,726.705643244483
2020-10-08,687.4298852678312
2020-10-09,847.2156527817998
2020-10-12,662.5998689609906
2020-10-13,1127.7864704287535
2020-10-14,1258.7048174345957
2020-10-15,868.3873189808558
2020-10-16,621.3281554828845
2020-10-19,776.0681375241071
2020-10-20,925.0783565119411
2020-10-21,921.2338722420626
2020-10-22,631.1575347366194
2020-10-23,457.55171314630627
2020-10-26,785.7853838744088
2020-10-27,1016.3864753938047
2020-10-28,334.1498087985198
2020-10-29,828.8899008761762
2020-10-30,979.1131084092095
2020-11-02,1360.7431324679294
2020-11-03,1040.1774803819585
2020-11-04,1134.4546296226774
2020-11-05,896.4837272085332
2020-11-06,683.5476066219201
2020-11-09,839.3625328547721
2020-11-10,1179.6839762127654
2020-11-11,1501.2128798324131
2020-11-12,877.218207810951
2020-11-13,688.8119146651359
2020-11-16,1137.4125943098036
2020-11-17,1109.0090079848462
2020-11-18,1367.0183241964387
2020-11-19,956.3737315425858
2020-11-20,629.6383736362488
2020-11-23,1127.477769247424
2020-11-24,692.1503284835409
2020-11-25,1109.2208759900695
2020-11-27,753.5533374315637
2020-11-30,1641.5877862917034
2020-12-01,663.1487305518605
2020-12-02,1122.260925605704
2020-12-03,1301.9871196007032
2020-12-04,1384.0429313466475
2020-12-07,1193.8825407145528
2020-12-08,1010.0165521078499
2020-12-09,1383.234535996884
2020-12-10,1016.6370370936039
2020-12-11,915.1036157979455
2020-12-14,560.2635478846693
2020-12-15,567.8723230280592
2020-12-16,890.7599355895708
2020-12-17,593.6768574006861
2020-12-18,1157.9109723606457
2020-12-21,792.5832588859861
2020-12-22,922.6721669779016
2020-12-23,651.6418204712033
2020-12-28,1038.7944247466685
2020-12-29,945.0416082021919
2020-12-30,1114.0465780515333
2021-01-04,1030.6350932340274
2021-01-05,1104.9820477669632
2021-01-07,1166.1110287696793
2021-01-08,719.1071167906356
2021-01-11,781.1040829459888
2021-01-12,1204.6535108902704
2021-01-13,697.2023772000317
2021-01-14,1131.5674384322565
2021-01-15,577.0387691774856
2021-01-19,590.7509912645253
2021-01-20,825.152610966133
2021-01-21,1001.1529805259529
2021-01-22,389.1792541002353
2021-01-25,680.5835694699755
2021-01-26,1096.6608566269945
2021-01-27,921.3559779164007
2021-01-28,1364.1175850916804
2021-01-29,1564.1844741105815
2021-02-01,808.8728428710182
2021-02-02,1238.0432774539156
2021-02-03,1159.2646364477027
2021-02-04,922.0349188775693
2021-02-05,974.0562379452671
2021-02-08,939.4898879055542
2021-02-09,811.2875457298434
2021-02-10,890.7432058710214
2021-02-11,958.9114867002168
2021-02-12,1081.46839767235
2021-02-16,1061.7060242848493
2021-02-17,852.9934950330505
2021-02-18,941.3071568102649
2021-02-19,1001.6433118366912
2021-02-22,987.8524443607456
2021-02-23,939.531549232007
2021-02-24,1400.2974936871847
2021-02-25,1109.0968395978048
2021-02-26,1295.5953001090236
2021-03-01,809.1957968279777
2021-03-02,896.6760913765798
2021-03-03,1089.0939658076354
2021-03-04,1376.4100780244084
2021-03-05,845.9886431145578
2021-03-08,891.1137268250748
2021-03-09,1156.0565253854902
2021-03-10,1055.2421166407157
2021-03-11,1099.439291720538
2021-03-12,838.7692376432993
2021-03-15,1495.0924507676568
2021-03-16,492.4748109873332
2021-03-17,1137.4143096151392
2021-03-18,683.5059056989905
2021-03-19,1280.7609266540985
2021-03-22,1054.9842660165825
2021-03-23,1199.244240353773
2021-03-24,1091.2031430452805
2021-03-25,1359.2475300409499
2021-03-26,1372.9349580323656
2021-03-29,1616.214259474372
2021-03-30,790.9973617777891
2021-03-31,532.4891960805192
2021-04-01,1032.9551402284665
2021-04-06,1216.543484669041
2021-04-07,1091.1185244970657
2021-04-08,1416.2858694481833
2021-04-09,1076.7071767200955
2021-04-12,1247.5289482915396
2021-04-13,1204.9022752786177
2021-04-14,1212.738390408343
2021-04-15,1279.0163760781609
2021-04-16,1159.4880563831193
2021-04-19,1543.7895045343198
2021-04-20,1219.6806627735243
2021-04-21,1620.51962646097
2021-04-22,1884.826495035723
2021-04-23,1341.9860724070138
2021-04-26,1322.8279374467088
2021-04-27,877.8116841335774
2021-04-28,828.3016269836645
2021-04-29,1190.669212650519
2021-04-30,1295.6535956566017
2021-05-03,1120.3786330606292
2021-05-04,1607.7984000317447
2021-05-05,1240.807583224889
2021-05-06,922.9667508455772
2021-05-07,1157.9137872024774
2021-05-10,1633.5337576055338
2021-05-11,1658.4757721927285
2021-05-12,1663.5592323910148
2021-05-14,1244.4366277638896
2021-05-17,1251.321341586654
2021-05-18,1357.9120950948966
2021-05-19,1097.1934452932412
2021-05-20,1115.8915084354767
2021-05-21,959.5368222382305
2021-05-24,1513.4693670332065
2021-05-25,1294.5104453495908
2021-05-26,1157.6712747330248
2021-05-27,1291.798884899328
2021-05-28,663.0981855229287
2021-06-01,1368.1757946560508
2021-06-02,1688.3457157142645
2021-06-03,1353.9402613779453
2021-06-04,1373.4735013063225
2021-06-07,1390.8937967121324
2021-06-08,912.9889254470808
2021-06-09,1232.121521731412
2021-06-10,1406.6361868034276
2021-06-11,894.7263919057837
2021-06-14,787.9171824926509
2021-06-15,1231.3224451966212
2021-06-16,1470.4726044140798
2021-06-17,1604.229174894355
2021-06-18,1483.1514599829363
2021-06-21,1094.8383517565942
2021-06-22,1554.5552672493916
2021-06-23,2015.6722135919974
2021-06-24,932.9475605704905
2021-06-28,1112.1898708480724
2021-06-29,847.2688750820287
2021-06-30,1645.4625642288427
2021-07-01,1869.9729375740992
2021-07-02,1382.3883773087455
2021-07-06,942.6211473648908
2021-07-07,1182.2955240478384
2021-07-08,1410.7625598702625
2021-07-09,1888.2021760520506
2021-07-12,1258.1677863995071
2021-07-13,1236.7347880645111
2021-07-14,1948.6855974677842
2021-07-15,1468.0144615912288
2021-07-16,1311.4472915636698
2021-07-19,1798.0040024242364
2021-07-20,1219.5354468332912
2021-07-21,1708.2268366943629
2021-07-22,1485.9317440622995
2021-07-23,1281.3886193192534
2021-07-26,1441.7062946711274
2021-07-27,1622.3943320856542
2021-07-28,1225.6416985043284
2021-07-29,1830.7029310174983
2021-07-30,1915.7562727403752
2021-08-02,1283.6807595672806
2021-08-03,2080.7668445417044
2021-08-04,1725.7084931671716
2021-08-05,1306.9699682208034
2021-08-06,1115.610101606725
2021-08-09,1067.9816511159197
2021-08-10,2212.8011062307605
2021-08-11,1500.7350638608139
2021-08-12,1639.6577002742042
2021-08-13,1546.3435688972609
2021-08-16,1702.1005744597403
2021-08-17,1358.3884390226556
2021-08-18,1135.8838819944656
2021-08-19,1702.254873516553
2021-08-20,596.3349965394439
2021-08-23,1137.1030339780657
2021-08-24,1259.1160590720617
2021-08-25,1666.1352363617234
2021-08-26,1869.8846255726617
2021-08-27,1803.519996585452
2021-08-30,1249.0258230602255
2021-08-31,1556.5446712809714
2021-09-01,2155.9429861910407
2021-09-02,1624.5516931276834
2021-09-03,1592.0864014893052
2021-09-07,966.5386173017083
2021-09-08,1025.8008136525607
2021-09-09,1440.3704141308542
2021-09-10,1859.0647345970694
2021-09-13,1450.100890222624
2021-09-14,1022.8659260653403
2021-09-15,1081.8144472623087
2021-09-16,1567.7197808019487
2021-09-17,1093.3596933515657
2021-09-20,1031.723202153504
2021-09-21,1408.649067430688
2021-09-22,1343.0052939699053
2021-09-23,1060.7550222254886
2021-09-24,1180.5065573945938
2021-09-27,1268.3043254924978
2021-09-28,1790.3421429217346
2021-09-29,1173.4813588148813
2021-09-30,1538.0120932615623
2021-10-01,1407.0459770715615
2021-10-04,1653.7155487926684
2021-10-05,610.6182140165431
2021-10-06,1427.2572375010966
2021-10-07,1233.8791410672081
2021-10-08,1711.0894448873078
2021-10-11,1475.433818615447
2021-10-12,933.2096734764029
2021-10-13,2136.712097259588
2021-10-14,1882.6888830824628
2021-10-15,1901.663777101002
2021-10-18,1643.5561638546533
2021-10-19,1726.8367910482823
2021-10-20,2122.5281681915694
2021-10-21,1950.0548467110093
2021-10-22,1241.2480670709149
2021-10-25,1464.20055822824
2021-10-26,1307.6103866743688
2021-10-27,2025.168071450432
2021-10-28,1685.24555837083
2021-10-29,1822.6212031798761
2021-11-01,1610.3480326658075
2021-11-02,1173.2134338634776
2021-11-03,1434.8228327041047
2021-11-04,2188.3016894703815
2021-11-05,1524.6121408467986
2021-11-08,1144.6162391851174
2021-11-09,988.9757115164041
2021-11-10,1025.095790632036
2021-11-11,1830.771919052447
2021-11-12,1352.7536950962583
2021-11-15,1313.0942438456061
2021-11-16,980.1727075205714
2021-11-17,1249.5299826550365
2021-11-18,1324.0284924219536
2021-11-19,1696.4468758606556
2021-11-22,1307.8991490489057
2021-11-23,1583.698437753016
2021-11-24,1893.0363574536968
2021-11-26,1988.048641842159
2021-11-29,1258.101083187433
2021-11-30,1658.055176367404
2021-12-01,1229.209503491502
2021-12-02,1760.1444198094205
2021-12-03,997.353610997347
2021-12-07,1290.9121257340937
2021-12-08,1794.6789688477215
2021-12-09,1784.0391787385468
2021-12-10,1205.7467416775366
2021-12-13,936.991891689613
2021-12-14,1114.550125678716
2021-12-15,1468.091131884504
2021-12-16,1999.8920114056066
2021-12-17,2254.34418962769
2021-12-20,1302.9276298505372
2021-12-21,1053.536290817044
2021-12-22,1115.2077986252777
2021-12-23,1695.5804435190219
2021-12-27,2076.025018980444
2021-12-28,1209.8736883374875
2021-12-29,1440.055257004795
2021-12-30,1051.2421614814834
2022-01-03,1443.1249040312211
2022-01-04,1059.996951279391
2022-01-05,1517.207312900458
2022-01-07,1603.8725016143014
2022-01-10,1746.6677571100763
2022-01-11,956.9706916095953
2022-01-12,857.1311524731686
2022-01-13,856.2939644801829
2022-01-14,1920.2990691959528
2022-01-18,1738.7572336200676
2022-01-19,1852.8511339684892
2022-01-20,2110.888103128773
2022-01-21,1615.6503794828793
2022-01-24,1169.5673387470597
2022-01-25,1674.1912803355233
2022-01-26,1403.6612634607093
2022-01-27,1969.550413333565
2022-01-28,991.0479871872604
2022-01-31,1177.7200903497098
2022-02-01,462.58582011861057
2022-02-02,1667.9186481582567
2022-02-03,1166.8513288644485
2022-02-04,1408.213898004317
2022-02-07,1420.470473148599
2022-02-08,1191.754148754609
2022-02-09,1950.590778055455
2022-02-10,1839.1556419520275
2022-02-11,1278.3517646484565
2022-02-14,1901.3210987976543
2022-02-15,1768.6041909536132
2022-02-16,1065.315398745765
2022-02-17,833.5457248813595
2022-02-18,1187.9201781164345
2022-02-22,1109.975507781316
2022-02-23,1008.934367857873
2022-02-24,1403.0695912668648
2022-02-25,1130.8732347021405
2022-02-28,1600.1323622135503
2022-03-01,1872.3396274018885
2022-03-02,1277.2460736929356
2022-03-03,1084.3925543191297
2022-03-04,1271.9697122309665
2022-03-07,1028.1925266935004
2022-03-08,976.1432909530869
2022-03-09,841.8772837565367
2022-03-10,1197.984326142343
2022-03-11,1234.6252195366483
2022-03-14,1361.9994707867172
2022-03-15,1417.1686752748492
2022-03-16,1307.743409369396
2022-03-17,1482.9333396899924
2022-03-18,1693.8525068236893
2022-03-21,615.4580488343108
2022-03-22,1258.0865309161895
2022-03-23,1267.5886282414583
2022-03-24,1317.56054301027
2022-03-25,1329.9837198306557
2022-03-28,1576.608772057694
2022-03-29,1001.8824569520704
2022-03-30,1184.007566383583
2022-03-31,1431.3440351407046
2022-04-01,1937.6298561916033
2022-04-04,1482.9991228370525
2022-04-05,1493.0096766968836
2022-04-06,1339.3961778837768
2022-04-07,943.5287850641238
2022-04-08,1216.6537824295974
2022-04-11,1177.7620872229293
2022-04-12,1159.352775063784
2022-04-13,1524.6966043832276
2022-04-14,851.0894841102078
2022-04-19,731.0692876811262
2022-04-20,531.9228251740901
2022-04-21,1288.2291194752038
2022-04-22,1189.2322642957852
2022-04-25,1344.2965396588459
2022-04-26,1324.1798429360413
2022-04-27,1009.5997165091222
2022-04-28,1418.8729482497656
2022-04-29,1318.5333081124618
2022-05-02,1205.218556127967
2022-05-03,1308.459496605966
2022-05-04,1430.5416829428889
2022-05-05,921.892828840877
2022-05-06,1323.3618899040393
2022-05-09,1323.8224455876866
2022-05-10,533.4034966551241
2022-05-11,1454.868460730383
2022-05-12,840.9351616077599
2022-05-13,1778.728479002867
2022-05-16,1215.62217479364
2022-05-17,1411.4911756492195
2022-05-18,1175.910117753834
2022-05-19,1142.5754567937138
2022-05-20,1197.0229172419479
2022-05-23,1131.2313136652056
2022-05-24,1034.5951732849978
2022-05-25,1051.2338282560613
2022-05-27,823.0457869123613
2022-05-31,1619.2473829696216
2022-06-01,931.6459625700116
2022-06-02,1519.1374724965285
2022-06-03,1423.9442727479848
2022-06-06,493.86323622922276
2022-06-07,1447.6987534798427
2022-06-08,562.499453207783
2022-06-09,1839.5851281954106
2022-06-10,1377.7334224688775
2022-06-13,1176.5965067275172
2022-06-14,1445.2393682164445
2022-06-15,1627.0947917810458
2022-06-16,506.81421554633846
2022-06-17,787.9211041681198
2022-06-21,752.5250402520385
2022-06-22,1826.853013317424
2022-06-23,1296.0064818955855
2022-06-27,1286.008765787632
2022-06-28,1061.1824074304784
2022-06-29,1087.5519146624058
2022-06-30,1383.1590365687787
2022-07-01,866.0188072469538
2022-07-05,913.2776537965099
2022-07-06,957.4676246547293
2022-07-07,902.2230047017123
2022-07-08,1097.2505071580954
2022-07-11,1250.9723954076414
2022-07-12,1129.5384626918544
2022-07-13,969.2563270042104
2022-07-14,1660.7134093638385
2022-07-15,1567.5972443880494
2022-07-18,930.9411287322724
2022-07-19,1118.0953393343739
2022-07-20,1444.6546898621561
2022-07-21,1256.0796698243537
2022-07-22,1189.9332089756533
2022-07-25,1099.744072546582
2022-07-26,1498.8394157157065
