date,daily_return
2015-01-02,0.0
2015-01-05,-0.012832315793613658
2015-01-07,0.010025431286147635
2015-01-08,-0.003103074798014749
2015-01-09,-0.005650770666570382
2015-01-12,0.0059695610956793654
2015-01-13,0.014428941224896352
2015-01-14,-0.019029095939542495
2015-01-15,0.008404085594609922
2015-01-16,0.014347269409523022
2015-01-20,0.019542062658306714
2015-01-21,0.009462229886085138
2015-01-22,0.01148796205832503
2015-01-23,0.03194121385915305
2015-01-26,-0.00851681367613677
2015-01-27,-0.013432731773406759
2015-01-28,0.004875673170498862
2015-01-29,-0.00019351108001530726
2015-01-30,0.006559756418953233
2015-02-02,-0.003752137730537064
2015-02-03,0.005417448478460596
2015-02-04,0.002040059020456564
2015-02-05,0.025759902225109377
2015-02-06,0.000367023890530227
2015-02-09,0.01914941489865085
2015-02-10,0.0007050202064184941
2015-02-11,-0.0056139125224808906
2015-02-12,-0.004068408956617975
2015-02-13,0.006661500651489183
2015-02-17,0.027483651478894755
2015-02-18,0.012449991684229111
2015-02-19,-0.0015086418819846292
2015-02-20,-0.004276650555163242
2015-02-23,0.0028116110183098453
2015-02-24,0.006187676362304773
2015-02-25,0.003190075154147598
2015-02-26,0.006348292167692726
2015-02-27,-0.004492648306665625
2015-03-02,-0.00665927801314159
2015-03-03,-0.003764221341520213
2015-03-04,0.007307344735447918
2015-03-05,-0.00018682690629012733
2015-03-06,0.010991402514328508
2015-03-09,-0.0035636656984628923
2015-03-10,-0.009330856057263803
2015-03-11,0.016152906203605433
2015-03-12,-0.003918775778426586
2015-03-13,-0.007630825307288314
2015-03-16,-0.006801563153660761
2015-03-17,0.009779632086231782
2015-03-18,-0.0007943336470228601
2015-03-19,0.008822273135518754
2015-03-20,0.00015176309981557168
2015-03-23,0.0015707973764906846
2015-03-24,0.001292474763151752
2015-03-25,-0.007750019123701657
2015-03-26,-0.014197713242421361
2015-03-27,0.0019773486454413014
2015-03-30,0.011303096966559512
2015-03-31,-0.010094349646741274
2015-04-01,0.0004855492795230454
2015-04-02,-0.0002397624647133556
2015-04-07,0.01135757110081026
2015-04-08,0.012904461356048502
2015-04-09,0.011687122936267835
2015-04-10,0.010695100312667405
2015-04-13,0.015814676187342336
2015-04-14,-0.0006917895695692788
2015-04-15,-0.01137401972018326
2015-04-16,0.0068992981782398655
2015-04-17,-0.012482559370076696
2015-04-20,0.0018938229841773957
2015-04-21,0.01955678706925368
2015-04-22,-0.01091142346507612
2015-04-23,-0.002955840121858011
2015-04-24,0.0034883169187944763
2015-04-27,-0.0017644232126983184
2015-04-28,0.000921588012911867
2015-04-29,-0.003035913938868262
2015-04-30,-0.0015570278727451425
2015-05-04,0.007245055482926199
2015-05-05,-0.017733292578474114
2015-05-06,-0.0034007653536594074
2015-05-07,0.008211784311501935
2015-05-08,0.026483286039147735
2015-05-11,-0.0037562516784425126
2015-05-12,-0.022396100311336764
2015-05-13,0.010534975634282517
2015-05-15,-0.004097411719938493
2015-05-18,-0.007876602188768289
2015-05-19,0.015427989385015106
2015-05-20,0.007190629859745057
2015-05-21,0.004316163534471507
2015-05-22,0.0058912754727245
2015-05-26,0.019020012551347998
2015-05-27,0.014948229422359516
2015-05-28,-0.017501472804622553
2015-05-29,-0.008018351822738246
2015-06-01,0.0010896176002339608
2015-06-02,0.0017859445201942048
2015-06-03,-0.0017527320596002482
2015-06-04,-0.006958260540116057
2015-06-05,-0.011466403813260695
2015-06-08,-0.005623040457671702
2015-06-09,-0.0006062174894536643
2015-06-10,0.006354805220642357
2015-06-11,0.002636579122684335
2015-06-12,-0.011898325845160596
2015-06-15,-0.016212561229527744
2015-06-16,0.014508162653471102
2015-06-17,-0.011114329366877285
2015-06-18,0.0007230302259413346
2015-06-22,0.030176179674964
2015-06-23,0.008183466891010127
2015-06-24,0.0031156419862947704
2015-06-25,0.008092492528350315
2015-06-26,0.0005780639310428715
2015-06-29,-0.022122079719325338
2015-06-30,-0.010269533604530645
2015-07-01,0.003125083637405046
2015-07-02,0.012057022579226029
2015-07-06,-0.013955640428877647
2015-07-07,-0.01749740468324923
2015-07-08,0.003558647967591977
2015-07-09,0.03093703045798435
2015-07-10,0.022946904964963988
2015-07-13,0.015288958925125717
2015-07-14,0.00746971742565572
2015-07-15,0.0025127665114499376
2015-07-16,-0.004094987481215173
2015-07-17,0.004125170511836362
2015-07-20,0.005501907984578613
2015-07-21,-0.009476026045705077
2015-07-22,-0.004157682966998144
2015-07-23,-0.003637137891672082
2015-07-24,-0.00560787941547114
2015-07-27,-0.011640867780544295
2015-07-28,-0.00875980311547453
2015-07-29,0.003855956711934727
2015-07-30,-0.0011673073641134124
2015-07-31,0.0064906597343128425
2015-08-03,0.012633306934208166
2015-08-04,0.0226837655947425
2015-08-05,0.0028368533731539802
2015-08-06,0.02972112588851683
2015-08-07,0.007832161196243526
2015-08-10,0.025075488633794274
2015-08-11,-0.011581680236695813
2015-08-12,-0.026544115929950984
2015-08-13,0.011220379532889124
2015-08-14,-0.004745042037916369
2015-08-17,0.0013626473262997596
2015-08-18,-0.005905298417573923
2015-08-19,-0.014017607988113356
2015-08-20,-0.019325299984083166
2015-08-21,-0.02247276643481777
2015-08-24,-0.05135754876469956
2015-08-25,0.03783896099168982
2015-08-26,-0.005816699729428665
2015-08-27,0.02520829273581282
2015-08-28,0.0008653322952787423
2015-08-31,-0.006291302680923483
2015-09-01,-0.014152279962142855
2015-09-02,0.011935441506605304
2015-09-03,0.04209255233288478
2015-09-04,-0.012286374693300073
2015-09-08,0.02974845906595469
2015-09-09,0.00589435817239603
