date,BOREO,ELISA,ICP1V,MEKKO,NDA-FI,NESTE,OLVAS,SAMPO,UPM,YIT
2015-02-02,3.428269386291504,15.364057540893556,0.3167830109596252,1.4523561000823977,5.932431697845459,6.1366400718688965,16.680017471313477,23.9597110748291,9.761253356933594,3.489974021911621
2015-02-03,3.428269386291504,15.22716999053955,0.3065640032291412,1.464092254638672,6.015041828155518,6.337381839752197,16.5871524810791,24.216318130493164,10.117595672607422,3.6097447872161865
2015-02-04,3.428269386291504,15.22716999053955,0.3576590120792389,1.481696605682373,5.839496612548828,6.088359355926514,16.501432418823242,24.19400787353516,10.111231803894045,3.619725227355957
2015-02-05,3.428269386291504,15.253243446350098,0.4291900098323822,1.4787626266479492,5.85498571395874,5.999422550201416,16.479999542236328,24.266529083251957,10.276677131652832,3.5864553451538086
2015-02-06,3.372068405151367,15.311911582946776,0.4343000054359436,1.4670262336730957,5.953085422515869,5.854583263397217,16.544294357299805,24.383678436279297,10.384852409362791,3.559839963912964
2015-02-09,3.372068405151367,15.344501495361328,0.5109410285949707,1.5139710903167725,5.829170227050781,5.697036743164063,16.394277572631836,23.937397003173828,10.295766830444336,3.779418706893921
2015-02-10,3.372068405151367,15.527019500732422,0.5262690186500549,1.4523561000823977,5.937594413757324,5.600476741790772,16.44428062438965,23.942975997924805,10.391215324401855,3.8060340881347656
2015-02-11,3.444326877593994,15.468350410461426,0.5109410285949707,1.4376858472824097,5.829170227050781,5.62334680557251,16.35141944885254,23.98760032653809,10.346673965454102,3.762784719467163
2015-02-12,3.4844703674316406,15.435761451721191,0.4700660109519958,1.4743614196777344,5.78270149230957,5.542032718658447,16.522859573364258,24.266529083251957,10.461212158203123,3.8991894721984863
2015-02-13,3.500527858734131,15.279316902160645,0.464955985546112,1.4743614196777344,5.8859639167785645,5.620805740356445,16.66573143005371,24.450624465942383,10.524846076965332,3.992343187332153
2015-02-17,3.91802191734314,15.390129089355469,0.4956130087375641,1.5037018060684204,5.911779880523682,5.676708221435547,16.515716552734375,24.33905029296875,10.4230318069458,3.985690116882324
2015-02-18,4.094654083251953,15.507461547851562,0.5211600065231323,1.5110371112823486,5.96857500076294,5.742775917053223,16.715736389160156,24.361366271972656,10.582115173339844,3.9357852935791016
2015-02-19,3.974223136901856,15.500948905944824,0.5109410285949707,1.5609160661697388,5.947922706604004,5.724989414215088,16.637155532836914,24.534299850463867,10.582115173339844,3.825995922088623
2015-02-20,3.98225212097168,15.540056228637695,0.4956130087375641,1.5418448448181152,6.009878635406494,5.686873912811279,16.58001136779785,24.511981964111328,10.690289497375488,3.809361219406128
2015-02-23,3.853792667388916,15.5791654586792,0.4905030131340027,1.577053427696228,6.061511039733887,5.758023262023926,16.644296646118164,24.80206680297852,10.677562713623049,3.7827463150024414
2015-02-24,3.942108154296875,15.644351959228516,0.4853940010070801,1.5623831748962402,6.123466968536377,6.009587287902832,16.672874450683594,24.93595123291016,10.843008995056152,3.812688589096069
2015-02-25,4.01436710357666,15.67042636871338,0.5007219910621643,1.5403777360916138,6.123466968536377,5.963847637176514,16.358564376831055,24.98057556152344,10.76028537750244,3.8060340881347656
2015-02-26,3.958165168762207,15.78123950958252,0.5211600065231323,1.5257072448730469,6.164772033691406,5.879993915557861,16.279985427856445,24.986156463623047,10.72210693359375,3.859264850616455
2015-02-27,3.958165168762207,15.84642505645752,0.5211600065231323,1.4758285284042358,6.206078052520752,5.91810941696167,16.30855941772461,25.15909576416016,10.6712007522583,3.712879896163941
2015-03-02,4.01436710357666,15.90509033203125,0.4802840054035187,1.4670262336730957,6.226730823516846,5.966388702392578,16.572866439819336,25.058677673339844,10.74755859375,3.726187467575073
2015-03-03,3.9983088970184326,15.859460830688477,0.4853940010070801,1.4670262336730957,6.175099849700928,5.836794853210449,16.30141258239746,24.969425201416016,10.773012161254885,3.726187467575073
2015-03-04,4.078596591949463,15.963756561279297,0.4956130087375641,1.481696605682373,6.216403484344482,5.913025856018066,16.72287940979004,25.00847053527832,10.690289497375488,3.659648895263672
2015-03-05,3.990281105041504,16.133237838745117,0.475174993276596,1.481696605682373,6.216403484344482,5.915567874908447,16.61573028564453,25.34317970275879,10.951183319091797,3.669628620147705
2015-03-06,4.102683067321777,16.022424697875977,0.4956130087375641,1.491965889930725,6.216403484344482,5.882534503936768,16.62286949157715,25.56074523925781,11.091176986694336,3.72286057472229
2015-03-09,4.102683067321777,15.852941513061523,0.4802840054035187,1.502234935760498,6.262871742248535,5.946061611175537,16.601438522338867,25.59421730041504,11.237531661987305,3.726187467575073
2015-03-10,4.01436710357666,15.709537506103516,0.4905030131340027,1.4743614196777344,6.206078052520752,5.8901567459106445,16.608583450317383,25.733678817749023,11.192987442016602,3.633033037185669
2015-03-11,4.038453578948975,16.172348022460938,0.4905030131340027,1.522773265838623,6.355808734893799,5.882534503936768,16.501432418823242,26.040496826171875,11.453882217407228,3.659648895263672
2015-03-12,3.974223136901856,16.048498153686523,0.5007219910621643,1.5037018060684204,6.304177284240723,5.923191070556641,16.508577346801758,26.19669532775879,11.377520561218262,3.639686107635498
2015-03-13,4.006337642669678,16.07457160949707,0.4802840054035187,1.4890317916870115,6.283524036407471,5.968929767608643,16.501432418823242,26.168806076049805,11.390249252319336,3.6230525970458975
2015-03-16,4.006337642669678,16.061532974243164,0.4343000054359436,1.5051690340042114,6.386787414550781,6.197624683380127,16.501432418823242,26.31942367553711,11.772046089172363,3.596437454223633
2015-03-17,4.006337642669678,16.16583251953125,0.4496279954910278,1.5110371112823486,6.340319633483887,6.250986099243164,16.99433135986328,26.10743904113769,11.74659252166748,3.60309100151062
2015-03-18,4.022395610809326,16.00938606262207,0.4496279954910278,1.5110371112823486,6.293850898742676,6.192541599273682,17.294357299804688,26.453304290771484,11.733867645263672,3.5465316772460938
2015-03-19,4.118740558624268,16.081090927124023,0.4496279954910278,1.522773265838623,6.41260290145874,6.276396751403809,17.180063247680664,26.50351333618164,11.803861618041992,3.605067491531372
2015-03-20,4.126769065856934,16.133237838745117,0.4598470032215118,1.5110371112823486,6.369126796722412,6.35008716583252,17.144344329833984,26.90516471862793,11.829316139221191,3.498326778411865
2015-03-23,4.174941539764404,16.231014251708984,0.4598470032215118,1.5257072448730469,6.287611484527588,6.337381839752197,16.99433135986328,26.682024002075195,11.899312019348145,3.5568621158599854
2015-03-24,4.094654083251953,16.38745880126953,0.4956130087375641,1.4978338479995728,6.282177925109863,6.311971664428711,16.96575927734375,26.843799591064453,11.810224533081056,3.5671911239624023
2015-03-25,4.174941539764404,16.5504207611084,0.464955985546112,1.5403777360916138,6.2332682609558105,6.3780388832092285,16.972896575927734,26.715496063232425,11.651142120361328,3.5706350803375244
2015-03-26,4.054511070251465,16.36138343811035,0.4445190131664276,1.5257072448730469,6.1571855545043945,6.240821361541748,16.794313430786133,26.408676147460938,11.447518348693848,3.56030535697937
2015-03-27,4.223448753356934,15.96232795715332,0.4700660109519958,1.5477126836776731,6.135448455810547,6.12139368057251,16.93004035949707,26.2580623626709,11.402976989746094,3.501770496368408
2015-03-30,4.215001106262207,16.14809226989746,0.4700660109519958,1.5403777360916138,6.260440349578857,6.393284797668457,17.072908401489258,26.7768611907959,11.663869857788086,3.55341911315918
2015-03-31,4.181213855743408,16.09993553161621,0.4598470032215118,1.5477126836776731,6.178923606872559,6.20016622543335,17.072908401489258,26.230167388916016,11.53024196624756,3.5224287509918213
2015-04-01,4.079851150512695,16.05177116394043,0.4598470032215118,1.5873225927352903,6.255004405975342,6.332300662994385,17.03719139099121,26.59834861755371,11.574783325195312,3.574077844619751
2015-04-02,4.079851150512695,16.06553077697754,0.4598470032215118,1.5829215049743652,6.195226192474365,6.261855125427246,17.144344329833984,26.637393951416016,11.619327545166016,3.6153972148895264
2015-04-07,4.181213855743408,16.0311279296875,0.4598470032215118,1.568251132965088,6.287611484527588,6.392310619354248,17.215782165527344,26.933053970336918,11.784774780273438,3.691148281097412
2015-04-08,4.248789310455322,16.15497398376465,0.4700660109519958,1.577053427696228,6.271308422088623,6.26968240737915,17.451507568359375,27.066940307617188,11.918400764465332,3.835764169692993
2015-04-09,4.282577037811279,16.340744018554688,0.4853940010070801,1.5873225927352903,6.309349536895752,6.421009540557861,17.67296028137207,27.1673583984375,12.083845138549805,3.894299507141113
2015-04-10,4.30791711807251,16.739803314208984,0.4496279954910278,1.576709866523743,6.320217609405518,6.441882610321045,17.858692169189453,27.44628143310547,12.308475494384766,4.124995231628418
2015-04-13,4.30791711807251,16.77420425415039,0.4802840054035187,1.576709866523743,6.418037414550781,6.650611400604248,18.20157814025879,27.440704345703125,12.255622863769531,4.107779502868652
2015-04-14,4.299470901489258,16.92557144165039,0.4802840054035187,1.5691295862197876,6.4289069175720215,6.564511299133301,18.14443016052246,27.30681610107422,12.26222801208496,4.235179424285889
2015-04-15,4.164319515228272,16.95997428894043,0.4496279954910278,1.5691295862197876,6.401733875274658,6.4627556800842285,18.18014907836914,27.44628143310547,12.387758255004885,4.338476657867432
2015-04-16,4.164319515228272,17.90945816040039,0.4343000054359436,1.5615493059158323,6.401733875274658,6.512329578399658,18.54446601867676,27.418386459350582,12.341510772705078,4.403898239135742
2015-04-17,4.079851150512695,17.67552375793457,0.4291900098323822,1.5615493059158323,6.244135856628418,6.467973709106445,18.83021354675293,26.563634872436523,12.202766418457031,4.328145980834961
2015-04-20,4.079851150512695,18.053939819335938,0.4138619899749756,1.5721617937088013,6.309349536895752,6.541028499603272,18.786251068115234,26.715391159057617,12.387758255004885,4.324703693389893
2015-04-21,4.003829479217529,18.659412384033203,0.4394089877605438,1.5691295862197876,6.390865802764893,6.781065940856934,18.74962043762207,26.779600143432617,12.58596134185791,4.345363140106201
2015-04-22,3.99538254737854,18.62500762939453,0.4291900098323822,1.576709866523743,6.379997253417969,6.655830383300781,18.77159881591797,26.248441696166992,12.22258758544922,4.238622665405273
2015-04-23,3.902466535568237,18.82453727722168,0.4087530076503753,1.5827744007110596,6.483250141143799,6.679311275482178,18.83021354675293,25.9682674407959,12.097058296203612,4.279941082000732
2015-04-24,4.012276649475098,18.82453727722168,0.4138619899749756,1.591870665550232,6.4941182136535645,6.70018482208252,18.7935848236084,25.67059135437012,12.209372520446776,4.324703693389893
2015-04-27,4.012276649475098,19.01030540466309,0.3832060098648071,1.576709866523743,6.53216028213501,6.702793121337891,18.70566177368164,25.869049072265625,12.26883602142334,4.355692386627197
2015-04-28,4.012276649475098,19.037826538085938,0.4036430120468139,1.5691295862197876,6.466946601867676,6.601037979125977,18.742292404174805,25.542177200317383,11.046575546264648,4.465875625610352
2015-04-29,4.012276649475098,18.735092163085938,0.4394089877605438,1.5751941204071045,6.293045520782471,6.374046802520752,18.96942710876465,25.36707305908203,10.68320369720459,4.31437349319458
2015-04-30,4.012276649475098,18.77637481689453,0.4394089877605438,1.5691295862197876,6.227832794189453,6.329691886901856,18.58842658996582,25.308704376220703,10.70962905883789,4.372908592224121
2015-05-04,3.986935377120972,18.92086410522461,0.4547370076179504,1.5615493059158323,6.2060956954956055,6.35317325592041,18.4858512878418,25.36123275756836,10.821944236755373,4.438329696655273
2015-05-05,3.986935377120972,18.69381332397461,0.4343000054359436,1.5615493059158323,6.021325588226318,6.066172122955322,18.14881134033203,24.742528915405277,10.511425971984863,4.472762107849121
2015-05-06,4.054511070251465,18.78325653076172,0.4343000054359436,1.5827744007110596,5.99415397644043,5.893970966339111,18.24406242370605,24.952655792236328,10.35947036743164,4.479649066925049
2015-05-07,4.054511070251465,18.735092163085938,0.4700660109519958,1.5842901468276978,6.043063640594482,5.951371669769287,18.24406242370605,25.086898803710938,10.451964378356934,4.424558162689209
2015-05-08,4.054511070251465,18.85894012451172,0.5109410285949707,1.5812580585479736,6.260440349578857,6.032252788543701,18.67635154724121,25.682262420654297,10.716236114501951,4.455545902252197
2015-05-11,4.054511070251465,18.817657470703125,0.4956130087375641,1.591870665550232,6.298480033874512,5.974853992462158,18.866851806640625,25.67059135437012,10.524639129638672,4.479649066925049
2015-05-12,4.054511070251465,18.686931610107425,0.4802840054035187,1.5630652904510498,6.1843581199646,5.810479164123535,18.720312118530277,25.25033569335937,10.154658317565918,4.390124797821045
2015-05-13,4.0460638999938965,18.845176696777344,0.4802840054035187,1.5903548002243042,6.216965198516846,5.88353443145752,18.866851806640625,25.4663028717041,10.432143211364746,4.483092784881592
2015-05-15,4.0460638999938965,18.831418991088867,0.464955985546112,1.5736777782440186,6.298480033874512,5.870489120483398,18.866851806640625,25.448789596557617,10.636955261230469,4.448659896850586
2015-05-18,4.0460638999938965,18.941503524780277,0.4496279954910278,1.5676134824752808,6.336521625518799,5.828742980957031,18.76427459716797,25.57720184326172,10.504819869995115,4.421113967895508
2015-05-19,4.096745491027832,18.831418991088867,0.4598470032215118,1.5539690256118774,6.363693237304688,5.995726585388184,18.866851806640625,25.97994804382324,10.921049118041992,4.744777679443359
2015-05-20,4.096745491027832,18.92774200439453,0.475174993276596,1.5539690256118774,6.461512565612793,6.102699279785156,18.756948471069336,26.12586784362793,11.086216926574709,4.78265380859375
2015-05-21,4.054511070251465,18.83829689025879,0.4853940010070801,1.5463886260986328,6.488684177398682,6.073998928070068,18.815561294555664,26.166725158691406,11.17210578918457,4.872177600860596
2015-05-22,4.138979911804199,18.83829689025879,0.5058320164680481,1.5342601537704468,6.5756354331970215,6.037472724914551,18.64704322814941,26.05582427978516,11.238174438476562,4.879063606262207
2015-05-26,4.096745491027832,18.70069122314453,0.5836989879608154,1.5160675048828125,6.5756354331970215,6.016597747802734,18.778928756713867,25.647241592407227,10.960688591003418,4.741334915161133
2015-05-27,4.062957763671875,18.93462181091309,0.6781209707260132,1.5145514011383057,6.640848159790039,6.034861564636231,18.866851806640625,25.682262420654297,11.11264419555664,4.679356575012207
2015-05-28,3.953147649765015,18.90022087097168,0.6266180276870728,1.5145514011383057,6.564766883850098,6.100090503692627,18.83021354675293,25.472137451171875,11.006936073303224,4.634593963623047
2015-05-29,3.970041513442993,19.230478286743164,0.6180340051651001,1.5160675048828125,6.461512565612793,6.016597747802734,18.756948471069336,25.028535842895508,10.788911819458008,4.524411678314209
2015-06-01,3.970041513442993,19.292400360107425,0.6094499826431274,1.5221315622329712,6.472381114959717,6.141835689544678,18.63971710205078,25.23282623291016,10.802125930786133,4.61737871170044
2015-06-02,3.970041513442993,19.38872528076172,0.600866973400116,1.5160675048828125,6.374561309814453,6.201846122741699,18.756948471069336,25.16861915588379,10.769091606140137,4.779210567474365
2015-06-03,3.970041513442993,19.31303977966309,0.5922830104827881,1.5160675048828125,6.466946601867676,6.183582305908203,18.68368148803711,25.26201057434082,10.762484550476074,4.751663684844971
2015-06-04,4.012276649475098,19.31303977966309,0.5836989879608154,1.5130352973937988,6.401733875274658,6.115745067596436,18.83021354675293,25.23282623291016,10.570887565612791,4.644924640655518
2015-06-05,4.012276649475098,19.01030540466309,0.5836989879608154,1.4478442668914795,6.260440349578857,6.107917785644531,18.881505966186523,24.84175491333008,10.504819869995115,4.551956653594971
2015-06-08,4.012276649475098,18.92086410522461,0.600866973400116,1.4660371541976929,6.14088249206543,6.034861564636231,18.698331832885746,24.54407119750977,10.233939170837402,4.441772937774658
2015-06-09,4.012276649475098,18.680051803588867,0.6094499826431274,1.5054550170898438,6.178923606872559,5.912234783172607,18.89615821838379,24.36896705627441,10.27358055114746,4.424558162689209
2015-06-10,4.054511070251465,18.769493103027344,0.6180340051651001,1.4660371541976929,6.249569892883301,5.826134204864502,19.08666038513184,24.625789642333984,10.39250373840332,4.600161552429199
2015-06-11,4.054511070251465,18.79013442993164,0.6180340051651001,1.478165864944458,6.314783096313477,5.865270137786865,18.90348243713379,24.865102767944336,10.451964378356934,4.6070475578308105
2015-06-12,4.054511070251465,18.735092163085938,0.600866973400116,1.4705854654312134,6.325652122497559,5.792216300964356,19.050024032592773,24.41566276550293,10.247154235839844,4.483092784881592
2015-06-15,4.054511070251465,18.55620574951172,0.5751150250434875,1.4705854654312134,6.1843581199646,5.682634353637695,18.90348243713379,24.03626251220703,10.207513809204102,4.428000450134277
2015-06-16,4.054511070251465,18.680051803588867,0.6094499826431274,1.4630049467086792,6.227832794189453,5.740034103393555,18.83021354675293,24.380640029907227,10.385897636413574,4.476205825805664
2015-06-17,4.012276649475098,18.466760635375977,0.6094499826431274,1.4630049467086792,6.1571855545043945,5.70350456237793,18.83021354675293,24.17051315307617,10.16126537322998,4.359135150909424
2015-06-18,3.8855721950531006,18.89333915710449,0.5922830104827881,1.4690693616867063,6.113710880279541,5.773952007293701,18.97675132751465,24.42150115966797,10.313220977783203,4.338476657867432
2015-06-22,3.8855721950531006,19.49880790710449,0.6180340051651001,1.4721014499664309,6.374561309814453,5.917453289031982,19.929256439208984,25.145273208618164,10.74927043914795,4.51063871383667
2015-06-23,3.9193599224090576,19.732742309570312,0.6437860131263733,1.4705854654312134,6.38543176651001,5.956590175628662,19.819351196289062,25.26201057434082,10.703024864196776,4.627707958221436
2015-06-24,4.138979911804199,19.884105682373047,0.6609529852867126,1.4463284015655518,6.347390651702881,5.896578788757324,19.49696922302246,25.308704376220703,10.669989585876465,4.527853012084961
2015-06-25,4.138979911804199,20.062997817993164,0.6609529852867126,1.4705854654312134,6.363693237304688,5.909626483917236,19.50429344177246,25.36707305908203,10.881406784057615,4.734448432922363
2015-06-26,4.138979911804199,20.11803436279297,0.6609529852867126,1.4690693616867063,6.352824687957764,6.105309009552002,19.416372299194336,25.53634452819824,10.934261322021484,4.682799816131592
2015-06-29,3.970041513442993,19.691455841064453,0.6523699760437012,1.4630049467086792,6.178923606872559,5.998335361480713,19.18924331665039,24.90595817565918,10.610527992248535,4.551956653594971
2015-06-30,3.970041513442993,19.56072998046875,0.6609529852867126,1.4630049467086792,6.09740686416626,5.964416980743408,19.269832611083984,24.66080665588379,10.484997749328612,4.414226531982422
2015-07-01,3.970041513442993,19.65705299377441,0.6437860131263733,1.4630049467086792,6.244135856628418,5.951371669769287,19.328447341918945,25.04604721069336,10.518031120300291,4.479649066925049
2015-07-02,3.970041513442993,19.8153018951416,0.70387202501297,1.4630049467086792,6.135448455810547,5.820916175842285,19.137948989868164,25.05772018432617,10.385897636413574,4.634593963623047
2015-07-06,3.8855721950531006,19.333683013916016,0.7124559879302979,1.4614887237548828,5.972416400909424,5.687851428985596,18.83021354675293,24.806734085083008,10.18769359588623,4.600161552429199
2015-07-07,3.8855721950531006,19.15479278564453,0.6781209707260132,1.4326837062835691,5.950677871704102,5.682634353637695,18.866851806640625,24.497377395629883,9.85074520111084,4.4107842445373535
2015-07-08,3.8855721950531006,19.326799392700195,0.6867049932479858,1.4326837062835691,5.918071746826172,5.68002462387085,18.83021354675293,24.69582939147949,10.16126537322998,4.31437349319458
2015-07-09,4.012276649475098,19.80154228210449,0.6952890157699585,1.455424666404724,6.048497676849365,5.870489120483398,19.35042762756348,25.384580612182617,10.47178554534912,4.541626930236816
2015-07-10,4.054511070251465,20.33132553100586,0.7124559879302979,1.4341996908187866,6.2332682609558105,6.094871997833252,19.606868743896484,26.26595497131348,10.828551292419434,4.5726165771484375
2015-07-13,4.096745491027832,20.551498413085938,0.7210400104522705,1.4432960748672483,6.379997253417969,6.180971622467041,19.58489227294922,26.76792335510254,11.013544082641602,4.803313732147217
2015-07-14,4.096745491027832,20.97807884216309,0.738207995891571,1.444812297821045,6.4289069175720215,6.3792643547058105,19.66548538208008,26.90217399597168,11.066397666931152,4.820528984069824
2015-07-15,4.096745491027832,20.7441463470459,0.7467920184135437,1.4630049467086792,6.477817058563232,6.35317325592041,19.819351196289062,27.08311462402344,11.29102897644043,4.775766372680664
2015-07-16,4.138979911804199,20.654699325561523,0.7296239733695984,1.4402639865875244,6.445208549499512,6.418400764465332,19.416372299194336,27.199853897094727,11.403345108032228,4.841188907623291
2015-07-17,4.138979911804199,21.411535263061523,0.7296239733695984,1.4478442668914795,6.336521625518799,6.4627556800842285,19.7827205657959,26.8262882232666,11.343884468078612,4.823972702026367
2015-07-20,4.138979911804199,21.535383224487305,0.7210400104522705,1.4478442668914795,6.401733875274658,6.60625696182251,19.62885093688965,27.05392837524414,11.429771423339844,4.81708574295044
2015-07-21,4.164319515228272,20.826705932617188,0.7124559879302979,1.4630049467086792,6.336521625518799,6.548856735229492,19.55558204650879,26.84963798522949,11.000328063964844,4.744777679443359
2015-07-22,4.164319515228272,21.026235580444336,0.70387202501297,1.4402639865875244,6.244135856628418,6.556683540344238,19.526277542114254,26.750411987304688,10.79551887512207,4.834301948547363
2015-07-23,4.172767639160156,20.819828033447266,0.7210400104522705,1.4432960748672483,6.162620544433594,6.621912002563477,19.42369842529297,26.73290061950684,10.762484550476074,4.720675945281982
2015-07-24,4.138979911804199,20.874874114990234,0.70387202501297,1.464521050453186,6.146317481994629,6.640174865722656,19.30646324157715,26.36517906188965,10.617136001586914,4.669027328491211
2015-07-27,4.096745491027832,20.46205139160156,0.7124559879302979,1.4463284015655518,6.037628173828125,6.5175461769104,19.34310340881348,26.079174041748047,10.617136001586914,4.441772937774658
2015-07-28,4.215001106262207,20.69598388671875,0.6781209707260132,1.4402639865875244,6.09740686416626,6.587992191314697,19.30646324157715,26.207582473754883,10.782303810119627,4.121552467346191
2015-07-29,4.215001106262207,21.26016998291016,0.6952890157699585,1.4281353950500488,6.081103324890137,6.674092769622803,19.050024032592773,26.28346443176269,10.901227951049805,4.018256187438965
2015-07-30,4.215001106262207,21.081281661987305,0.7210400104522705,1.4402639865875244,6.108275413513184,6.689747333526611,19.050024032592773,26.36517906188965,10.907833099365234,3.852979898452759
2015-07-31,4.215001106262207,21.10192108154297,0.738207995891571,1.4402639865875244,6.162620544433594,6.603647708892822,19.379735946655277,26.26595497131348,11.099431037902832,3.766898393630981
2015-08-03,4.434619903564453,21.50786018371582,0.7553750276565552,1.4417799711227417,6.1517510414123535,6.608865737915039,19.357759475708008,26.563634872436523,11.139071464538574,3.794444561004639
