date,tic,open,high,low,close,volume
2014-11-07,ICP1V.HE,0.2861270010471344,0.2861270010471344,0.22992299497127533,0.22992299497127533,15140
2014-11-07,MEKKO.HE,1.972000002861023,1.99399995803833,1.972000002861023,1.4755865335464478,30175
2014-11-07,NDA-FI.HE,10.0,10.069999694824219,9.760000228881836,5.083098411560059,1350693
2014-11-07,NESTE.HE,6.096665859222412,6.156665802001953,6.0233330726623535,4.611320972442627,3539394
2014-11-07,OLVAS.HE,23.5,23.5,23.0,16.565723419189453,1769
2014-11-07,SAMPO.HE,34.364402770996094,34.42714309692383,33.5577278137207,20.520404815673828,1013678
2014-11-07,UPM.HE,12.84000015258789,12.869999885559082,12.510000228881836,8.036808967590332,2579005
2014-11-07,YIT.HE,5.610000133514404,5.610000133514404,5.360000133514404,3.676295042037964,844586
2014-11-10,BOREO.HE,4.28000020980835,4.28000020980835,4.119999885559082,3.307837963104248,767
2014-11-10,ELISA.HE,21.799999237060547,22.030000686645508,21.770000457763672,14.340656280517578,250499
2014-11-10,ICP1V.HE,0.22992299497127533,0.22992299497127533,0.22992299497127533,0.22992299497127533,391
2014-11-10,MEKKO.HE,1.9600000381469727,1.9600000381469727,1.9199999570846558,1.430871844291687,13555
2014-11-10,NDA-FI.HE,9.864999771118164,9.949999809265137,9.835000038146973,5.134728908538818,833184
2014-11-10,NESTE.HE,6.076665878295898,6.163332939147949,6.043333053588867,4.601230621337891,2304210
2014-11-10,OLVAS.HE,22.979999542236328,23.200000762939453,22.520000457763672,16.458572387695312,4763
2014-11-10,SAMPO.HE,33.82661819458008,33.93417739868164,33.63839340209961,20.514965057373047,661153
2014-11-10,UPM.HE,12.630000114440918,12.729999542236328,12.399999618530273,7.960449695587158,2628599
2014-11-10,YIT.HE,5.539999961853027,5.630000114440918,5.449999809265137,3.7094452381134033,428095
2014-11-11,BOREO.HE,4.119999885559082,4.199999809265137,4.119999885559082,3.372067928314209,309
2014-11-11,ELISA.HE,22.040000915527344,22.719999313354492,22.0,14.70569133758545,401380
2014-11-11,ICP1V.HE,0.23503300547599792,0.25036099553108215,0.23503300547599792,0.25036099553108215,3519
2014-11-11,MEKKO.HE,1.909999966621399,1.9919999837875366,1.909999966621399,1.481548547744751,20490
2014-11-11,NDA-FI.HE,9.9399995803833,10.029999732971191,9.920000076293945,5.155381679534912,835226
2014-11-11,NESTE.HE,6.070000171661377,6.093332767486572,6.033332824707031,4.608798503875732,1696746
2014-11-11,OLVAS.HE,23.0,23.170000076293945,23.0,16.42999839782715,7165
2014-11-11,SAMPO.HE,33.89832305908203,34.27477264404297,33.88936233520508,20.699981689453125,588849
2014-11-11,UPM.HE,12.510000228881836,12.710000038146973,12.470000267028809,7.992265224456787,1750163
2014-11-11,YIT.HE,5.630000114440918,5.630000114440918,5.454999923706055,3.656404733657837,538501
2014-11-12,BOREO.HE,4.25,4.25,4.25,3.4122121334075928,100
2014-11-12,ELISA.HE,22.549999237060547,22.6200008392334,22.190000534057617,14.510136604309082,343243
2014-11-12,ICP1V.HE,0.23503300547599792,0.25036099553108215,0.23503300547599792,0.24525099992752075,3914
2014-11-12,MEKKO.HE,1.9880000352859497,1.9900000095367432,1.940000057220459,1.4830390214920044,14165
2014-11-12,NDA-FI.HE,9.984999656677246,9.984999656677246,9.670000076293945,5.003068923950195,2387495
2014-11-12,NESTE.HE,6.079999923706055,6.1433329582214355,6.066666126251221,4.623934745788574,1814769
2014-11-12,OLVAS.HE,23.0,23.0,22.649999618530273,16.229978561401367,2183
2014-11-12,SAMPO.HE,34.10447311401367,34.13136291503906,33.79972839355469,20.520404815673828,706250
2014-11-12,UPM.HE,12.539999961853027,12.640000343322754,12.260000228881836,7.814093589782715,2261375
2014-11-12,YIT.HE,5.519999980926514,5.574999809265137,5.40500020980835,3.609996795654297,438765
2014-11-13,BOREO.HE,4.25,4.25,4.25,3.4122121334075928,250
2014-11-13,ELISA.HE,22.25,22.540000915527344,22.25,14.58835506439209,260674
2014-11-13,ICP1V.HE,0.281017005443573,0.30656400322914124,0.281017005443573,0.2963460087776184,84197
2014-11-13,MEKKO.HE,1.9900000095367432,1.9919999837875366,1.940000057220459,1.4711148738861084,12055
2014-11-13,NDA-FI.HE,9.835000038146973,9.835000038146973,9.619999885559082,5.005650043487549,1658907
2014-11-13,NESTE.HE,6.133333206176758,6.183332920074463,6.059999942779541,4.621411323547363,2031168
2014-11-13,OLVAS.HE,22.709999084472656,22.850000381469727,22.420000076293945,16.015674591064453,1839
2014-11-13,SAMPO.HE,34.05965805053711,34.29269790649414,33.808692932128906,20.699981689453125,543452
2014-11-13,UPM.HE,12.569999694824219,13.020000457763672,12.510000228881836,8.011354446411133,4342744
2014-11-13,YIT.HE,5.480000019073486,5.539999961853027,5.375,3.596736431121826,467431
2014-11-14,BOREO.HE,4.25,4.25,4.25,3.4122121334075928,0
2014-11-14,ELISA.HE,22.389999389648438,22.700000762939453,22.270000457763672,14.653541564941406,300872
2014-11-14,ICP1V.HE,0.2963460087776184,0.2963460087776184,0.281017005443573,0.281017005443573,8259
2014-11-14,MEKKO.HE,1.9500000476837158,1.9500000476837158,1.9199999570846558,1.4457765817642212,20585
2014-11-14,NDA-FI.HE,9.720000267028809,9.774999618530273,9.625,5.0366291999816895,1303629
2014-11-14,NESTE.HE,6.166666030883789,6.22333288192749,6.056665897369385,4.709702968597412,3007158
2014-11-14,OLVAS.HE,22.5,22.899999618530273,22.5,16.287126541137695,4357
2014-11-14,SAMPO.HE,34.45403289794922,34.45403289794922,34.023807525634766,20.797927856445312,664406
2014-11-14,UPM.HE,12.800000190734863,12.90999984741211,12.619999885559082,8.062261581420898,2328160
2014-11-14,YIT.HE,5.454999923706055,5.454999923706055,5.275000095367432,3.497286796569824,633341
2014-11-17,BOREO.HE,4.300000190734863,4.300000190734863,4.300000190734863,3.4523563385009766,150
2014-11-17,ELISA.HE,22.40999984741211,22.690000534057617,22.25,14.751319885253906,241468
2014-11-17,ICP1V.HE,0.281017005443573,0.291236013174057,0.2759079933166504,0.2759079933166504,6443
2014-11-17,MEKKO.HE,1.940000057220459,1.940000057220459,1.9199999570846558,1.4323620796203613,69100
2014-11-17,NDA-FI.HE,9.739999771118164,9.829999923706055,9.640000343322754,5.046956539154053,834736
2014-11-17,NESTE.HE,6.166666030883789,6.25666618347168,6.113333225250244,4.692044734954834,1582647
2014-11-17,OLVAS.HE,22.649999618530273,22.799999237060547,21.899999618530273,15.894232749938965,13434
2014-11-17,SAMPO.HE,34.06862258911133,34.24788284301758,33.88936233520508,20.754398345947266,667744
2014-11-17,UPM.HE,12.579999923706055,12.75,12.550000190734863,8.087712287902832,1830956
2014-11-17,YIT.HE,5.269999980926514,5.389999866485596,5.239999771118164,3.513862133026123,526747
2014-11-18,BOREO.HE,4.28000020980835,4.300000190734863,4.28000020980835,3.4523563385009766,1490
2014-11-18,ELISA.HE,22.649999618530273,22.760000228881836,22.440000534057617,14.836061477661133,321200
2014-11-18,ICP1V.HE,0.2759079933166504,0.2759079933166504,0.26058000326156616,0.26058000326156616,6841
2014-11-18,MEKKO.HE,1.9199999570846558,1.9199999570846558,1.9040000438690186,1.4189479351043701,18190
2014-11-18,NDA-FI.HE,9.800000190734863,9.96500015258789,9.774999618530273,5.145054340362549,1058726
2014-11-18,NESTE.HE,6.199999809265137,6.346665859222412,6.183332920074463,4.803038597106934,2746584
2014-11-18,OLVAS.HE,22.229999542236328,22.5,21.920000076293945,15.758508682250977,10510
2014-11-18,SAMPO.HE,34.22099304199219,34.23891830444336,34.03276824951172,20.73807144165039,720308
2014-11-18,UPM.HE,12.729999542236328,12.930000305175781,12.699999809265137,8.183162689208984,2111437
2014-11-18,YIT.HE,5.295000076293945,5.5,5.295000076293945,3.6365158557891846,1012701
2014-11-19,BOREO.HE,4.300000190734863,4.300000190734863,4.300000190734863,3.4523563385009766,67
2014-11-19,ELISA.HE,22.729999542236328,22.989999771118164,22.649999618530273,14.907763481140137,324817
2014-11-19,ICP1V.HE,0.281017005443573,0.2963460087776184,0.2656889855861664,0.291236013174057,13262
2014-11-19,MEKKO.HE,1.9079999923706055,1.9199999570846558,1.899999976158142,1.4234191179275513,31110
2014-11-19,NDA-FI.HE,9.96500015258789,9.979999542236328,9.895000457763672,5.126984596252441,930274
2014-11-19,NESTE.HE,6.336666107177734,6.416666030883789,6.309999942779541,4.813130855560303,3187629
2014-11-19,OLVAS.HE,22.0,22.079999923706055,21.600000381469727,15.751364707946777,10877
2014-11-19,SAMPO.HE,34.15825271606445,34.16721725463867,33.9162483215332,20.65100860595703,696175
2014-11-19,UPM.HE,12.84000015258789,12.84000015258789,12.720000267028809,8.100439071655273,1879318
2014-11-19,YIT.HE,5.494999885559082,5.5,5.369999885559082,3.623255968093872,477018
2014-11-20,BOREO.HE,4.300000190734863,4.300000190734863,4.300000190734863,3.4523563385009766,53
2014-11-20,ELISA.HE,22.8700008392334,22.90999984741211,22.6200008392334,14.829544067382812,216170
2014-11-20,ICP1V.HE,0.2963460087776184,0.2963460087776184,0.2861270010471344,0.2963460087776184,10738
2014-11-20,MEKKO.HE,1.9019999504089355,1.909999966621399,1.899999976158142,1.4159668684005737,12805
2014-11-20,NDA-FI.HE,9.949999809265137,9.960000038146973,9.8100004196167,5.090842247009277,621112
2014-11-20,NESTE.HE,6.360000133514404,6.4633331298828125,6.239999771118164,4.891330242156982,2645379
2014-11-20,OLVAS.HE,22.0,22.270000457763672,21.899999618530273,15.658502578735352,5822
2014-11-20,SAMPO.HE,34.0865478515625,34.09551239013672,33.88936233520508,20.612916946411133,389197
2014-11-20,UPM.HE,12.729999542236328,12.829999923706055,12.59000015258789,8.151346206665039,2273027
2014-11-20,YIT.HE,5.460000038146973,5.485000133514404,5.369999885559082,3.600050926208496,348026
2014-11-21,BOREO.HE,4.130000114440918,4.300000190734863,4.130000114440918,3.4523563385009766,819
2014-11-21,ELISA.HE,22.690000534057617,23.329999923706055,22.690000534057617,15.148946762084961,516083
2014-11-21,ICP1V.HE,0.2963460087776184,0.2963460087776184,0.2963460087776184,0.2963460087776184,0
2014-11-21,MEKKO.HE,1.8899999856948853,1.9199999570846558,1.8899999856948853,1.4234191179275513,44110
2014-11-21,NDA-FI.HE,9.869999885559082,10.079999923706055,9.864999771118164,5.199267864227295,1356761
2014-11-21,NESTE.HE,6.4633331298828125,6.526666164398193,6.063333034515381,4.636546611785889,8166015
2014-11-21,OLVAS.HE,22.0,22.399999618530273,21.899999618530273,15.729936599731445,7447
2014-11-21,SAMPO.HE,33.970027923583984,34.5078125,33.943138122558594,20.92308807373047,802564
2014-11-21,UPM.HE,12.84000015258789,13.319999694824219,12.819999694824219,8.456783294677734,3530966
2014-11-21,YIT.HE,5.429999828338623,5.65500020980835,5.429999828338623,3.749224901199341,1033114
2014-11-24,BOREO.HE,4.300000190734863,4.300000190734863,4.300000190734863,3.4523563385009766,0
2014-11-24,ELISA.HE,23.229999542236328,23.479999542236328,23.06999969482422,15.246724128723145,440294
2014-11-24,ICP1V.HE,0.2963460087776184,0.2963460087776184,0.2861270010471344,0.2963460087776184,14102
2014-11-24,MEKKO.HE,1.909999966621399,1.909999966621399,1.9040000438690186,1.4234191179275513,20000
2014-11-24,NDA-FI.HE,10.050000190734863,10.15999984741211,10.039999961853027,5.245736598968506,1110842
2014-11-24,NESTE.HE,6.133333206176758,6.296666145324707,6.086666107177734,4.765200614929199,3275490
2014-11-24,OLVAS.HE,21.90999984741211,22.3799991607666,21.90999984741211,15.929951667785645,69758
2014-11-24,SAMPO.HE,34.58848190307617,34.776702880859375,34.48988723754883,21.113542556762695,665724
2014-11-24,UPM.HE,13.380000114440918,13.470000267028809,13.229999542236328,8.463147163391113,2573476
2014-11-24,YIT.HE,5.650000095367432,5.980000019073486,5.585000038146973,3.9646975994110107,805318
2014-11-25,BOREO.HE,4.25,4.25,4.150000095367432,3.3319246768951416,35
2014-11-25,ELISA.HE,23.299999237060547,23.469999313354492,23.030000686645508,15.01205825805664,959904
2014-11-25,ICP1V.HE,0.281017005443573,0.291236013174057,0.281017005443573,0.291236013174057,8317
2014-11-25,MEKKO.HE,1.9140000343322754,1.9140000343322754,1.8940000534057617,1.4114954471588135,6315
2014-11-25,NDA-FI.HE,10.15999984741211,10.25,10.149999618530273,5.27671480178833,960570
2014-11-25,NESTE.HE,6.266665935516357,6.366665840148926,6.260000228881836,4.772767543792725,2821116
2014-11-25,OLVAS.HE,22.350000381469727,22.700000762939453,22.25,15.994243621826172,2561
2014-11-25,SAMPO.HE,34.776702880859375,34.95596694946289,34.68707275390625,21.216938018798828,881287
2014-11-25,UPM.HE,13.25,13.4399995803833,13.210000038146973,8.514053344726562,2084585
2014-11-25,YIT.HE,5.980000019073486,6.085000038146973,5.894999980926514,3.9149723052978516,644754
2014-11-26,BOREO.HE,4.139999866485596,4.170000076293945,4.139999866485596,3.3399531841278076,2199
2014-11-26,ELISA.HE,23.170000076293945,23.190000534057617,22.920000076293945,15.01205825805664,351835
2014-11-26,ICP1V.HE,0.2963460087776184,0.31678301095962524,0.291236013174057,0.31678301095962524,86565
2014-11-26,MEKKO.HE,1.899999976158142,1.899999976158142,1.8799999952316284,1.4085142612457275,22590
2014-11-26,NDA-FI.HE,10.229999542236328,10.300000190734863,10.15999984741211,5.261224746704102,647692
2014-11-26,NESTE.HE,6.329999923706055,6.440000057220459,6.306665897369385,4.861059188842773,2097612
2014-11-26,OLVAS.HE,22.450000762939453,22.65999984741211,22.309999465942383,15.994243621826172,2845
2014-11-26,SAMPO.HE,34.991817474365234,35.16211700439453,34.94700241088867,21.33121109008789,740217
2014-11-26,UPM.HE,13.380000114440918,13.489999771118164,13.34000015258789,8.558594703674316,1434825
2014-11-26,YIT.HE,5.909999847412109,5.945000171661377,5.84499979019165,3.90171217918396,369048
2014-11-27,BOREO.HE,4.159999847412109,4.159999847412109,4.159999847412109,3.3399531841278076,0
2014-11-27,ELISA.HE,23.049999237060547,23.399999618530273,23.040000915527344,15.220650672912598,213547
2014-11-27,ICP1V.HE,0.31678301095962524,0.32700198888778687,0.2963460087776184,0.31167399883270264,28437
2014-11-27,MEKKO.HE,1.899999976158142,1.899999976158142,1.8799999952316284,1.4040429592132568,21670
2014-11-27,NDA-FI.HE,10.180000305175781,10.34000015258789,10.180000305175781,5.318019866943359,1163188
2014-11-27,NESTE.HE,6.389999866485596,6.433332920074463,6.243332862854004,4.765200614929199,1938360
2014-11-27,OLVAS.HE,22.950000762939453,22.950000762939453,22.399999618530273,16.0371036529541,2938
2014-11-27,SAMPO.HE,35.197967529296875,35.53856658935547,35.11730194091797,21.565202713012695,576727
2014-11-27,UPM.HE,13.420000076293945,13.479999542236328,13.3100004196167,8.545867919921875,1036976
2014-11-27,YIT.HE,5.940000057220459,5.940000057220459,5.840000152587891,3.8851377964019775,208607
2014-11-28,BOREO.HE,4.159999847412109,4.159999847412109,4.159999847412109,3.3399531841278076,0
2014-11-28,ELISA.HE,23.31999969482422,23.489999771118164,23.15999984741211,15.201095581054688,416320
2014-11-28,ICP1V.HE,0.31167399883270264,0.3576590120792389,0.31167399883270264,0.3525489866733551,94821
2014-11-28,MEKKO.HE,1.8839999437332153,1.899999976158142,1.8660000562667847,1.4114954471588135,59145
2014-11-28,NDA-FI.HE,10.319999694824219,10.319999694824219,10.020000457763672,5.204431533813477,967015
2014-11-28,NESTE.HE,6.283332824707031,6.579999923706055,6.179999828338623,4.813130855560303,4055493
2014-11-28,OLVAS.HE,22.440000534057617,22.440000534057617,22.209999084472656,15.929951667785645,1907
2014-11-28,SAMPO.HE,35.57441711425781,35.74471664428711,35.50271224975586,21.58696937561035,889148
2014-11-28,UPM.HE,13.399999618530273,13.470000267028809,13.260000228881836,8.494962692260742,2180516
2014-11-28,YIT.HE,5.849999904632568,5.849999904632568,5.445000171661377,3.6365158557891846,918327
2014-12-01,BOREO.HE,4.25,4.25,4.199999809265137,3.372067928314209,1362
2014-12-01,ELISA.HE,23.209999084472656,23.31999969482422,23.149999618530273,15.12287425994873,217242
2014-12-01,ICP1V.HE,0.3474400043487549,0.3576590120792389,0.3321110010147095,0.3576590120792389,11312
2014-12-01,MEKKO.HE,1.940000057220459,1.940000057220459,1.8700000047683716,1.3936095237731934,5440
2014-12-01,NDA-FI.HE,10.0,10.0,9.885000228881836,5.145054340362549,1021421
2014-12-01,NESTE.HE,6.349999904632568,6.539999961853027,6.170000076293945,4.944304466247559,3412965
2014-12-01,OLVAS.HE,22.290000915527344,22.3700008392334,21.950000762939453,15.744222640991211,4239
2014-12-01,SAMPO.HE,35.35930252075195,35.52063751220703,35.21589660644531,21.54887580871582,547096
2014-12-01,UPM.HE,13.289999961853027,13.460000038146973,13.100000381469727,8.564958572387695,1586446
2014-12-01,YIT.HE,5.489999771118164,5.489999771118164,5.315000057220459,3.533751964569092,800646
2014-12-02,BOREO.HE,4.199999809265137,4.199999809265137,4.199999809265137,3.372067928314209,200
2014-12-02,ELISA.HE,23.149999618530273,23.31999969482422,22.969999313354492,15.10983657836914,361861
2014-12-02,ICP1V.HE,0.3576590120792389,0.3576590120792389,0.3321110010147095,0.3321110010147095,16420
2014-12-02,MEKKO.HE,1.8700000047683716,1.899999976158142,1.8700000047683716,1.4159668684005737,1790
2014-12-02,NDA-FI.HE,9.984999656677246,10.069999694824219,9.90999984741211,5.129566192626953,1153759
2014-12-02,NESTE.HE,6.533332824707031,6.613333225250244,6.353332996368408,4.999803066253662,3718557
2014-12-02,OLVAS.HE,22.010000228881836,22.040000915527344,21.549999237060547,15.565637588500977,6520
2014-12-02,SAMPO.HE,35.55649185180664,35.74471664428711,35.448936462402344,21.630502700805664,613494
2014-12-02,UPM.HE,13.479999542236328,13.489999771118164,13.130000114440918,8.539505958557129,2222857
2014-12-02,YIT.HE,5.375,5.489999771118164,5.300000190734863,3.5536417961120605,668118
2014-12-03,BOREO.HE,4.199999809265137,4.199999809265137,4.199999809265137,3.372067928314209,2
2014-12-03,ELISA.HE,23.200000762939453,23.3799991607666,23.200000762939453,15.188058853149414,233195
2014-12-03,ICP1V.HE,0.3423300087451935,0.3423300087451935,0.32700198888778687,0.32700198888778687,7980
2014-12-03,MEKKO.HE,1.899999976158142,1.899999976158142,1.8600000143051147,1.390628457069397,18975
2014-12-03,NDA-FI.HE,9.9350004196167,10.180000305175781,9.914999961853027,5.235409736633301,803044
2014-12-03,NESTE.HE,6.5833330154418945,6.7133331298828125,6.543333053588867,5.080525875091553,3279009
2014-12-03,OLVAS.HE,21.639999389648438,21.639999389648438,20.979999542236328,15.429909706115723,16705
2014-12-03,SAMPO.HE,35.48478698730469,35.834346771240234,35.29656219482422,21.494457244873047,862223
2014-12-03,UPM.HE,13.399999618530273,13.539999961853027,13.350000381469727,8.615864753723145,1394968
2014-12-03,YIT.HE,5.364999771118164,5.389999866485596,5.309999942779541,3.560271739959717,368186
2014-12-04,BOREO.HE,4.150000095367432,4.150000095367432,4.090000152587891,3.283751964569092,1020
2014-12-04,ELISA.HE,23.299999237060547,23.530000686645508,23.049999237060547,15.285834312438965,535886
2014-12-04,ICP1V.HE,0.3423300087451935,0.3423300087451935,0.32700198888778687,0.32700198888778687,753
2014-12-04,MEKKO.HE,1.8639999628067017,1.8660000562667847,1.8580000400543213,1.390628457069397,8165
2014-12-04,NDA-FI.HE,10.149999618530273,10.229999542236328,9.949999809265137,5.150218963623047,1495248
2014-12-04,NESTE.HE,6.659999847412109,6.786665916442871,6.626666069030762,5.125932693481445,4966881
2014-12-04,OLVAS.HE,21.600000381469727,21.790000915527344,21.600000381469727,15.451339721679688,2830
2014-12-04,SAMPO.HE,35.431007385253906,35.66404724121094,35.260711669921875,21.44004249572754,682983
2014-12-04,UPM.HE,13.529999732971191,13.890000343322754,13.5,8.654045104980469,3136906
2014-12-04,YIT.HE,5.380000114440918,5.449999809265137,5.315000057220459,3.550326108932495,475221
2014-12-05,BOREO.HE,4.090000152587891,4.090000152587891,4.090000152587891,3.283751964569092,0
2014-12-05,ELISA.HE,23.520000457763672,23.989999771118164,23.5,15.637832641601562,369275
2014-12-05,ICP1V.HE,0.31678301095962524,0.3372209966182709,0.31678301095962524,0.3372209966182709,16890
2014-12-05,MEKKO.HE,1.8660000562667847,1.8760000467300415,1.8519999980926514,1.3801950216293335,7890
2014-12-05,NDA-FI.HE,10.050000190734863,10.260000228881836,10.050000190734863,5.27671480178833,1183524
2014-12-05,NESTE.HE,6.75666618347168,6.766665935516357,6.626666069030762,5.057822227478027,3588510
2014-12-05,OLVAS.HE,21.639999389648438,22.0,21.639999389648438,15.715648651123047,4427
2014-12-05,SAMPO.HE,35.68197250366211,35.7088623046875,35.42204666137695,21.52166748046875,673789
2014-12-05,UPM.HE,13.75,13.819999694824219,13.579999923706055,8.794034957885742,1458119
2014-12-05,YIT.HE,5.369999885559082,5.380000114440918,5.309999942779541,3.5403823852539062,516124
2014-12-08,BOREO.HE,4.099999904632568,4.25,4.099999904632568,3.4122121334075928,1253
2014-12-08,ELISA.HE,23.790000915527344,23.950000762939453,23.719999313354492,15.474870681762695,227944
2014-12-08,ICP1V.HE,0.3321110010147095,0.3321110010147095,0.3321110010147095,0.3321110010147095,3914
2014-12-08,MEKKO.HE,1.8600000143051147,1.8700000047683716,1.850000023841858,1.3787044286727905,7815
2014-12-08,NDA-FI.HE,10.1899995803833,10.210000038146973,10.100000381469727,5.240573406219482,618254
2014-12-08,NESTE.HE,6.673333168029785,6.673333168029785,6.559999942779541,4.992234706878662,2226561
2014-12-08,OLVAS.HE,22.0,22.0,21.299999237060547,15.715648651123047,9510
2014-12-08,SAMPO.HE,35.448936462402344,35.50271224975586,35.260711669921875,21.472694396972656,572235
2014-12-08,UPM.HE,13.779999732971191,13.84000015258789,13.579999923706055,8.666770935058594,1330070
2014-12-08,YIT.HE,5.320000171661377,5.329999923706055,5.210000038146973,3.460822582244873,632675
2014-12-09,BOREO.HE,4.25,4.25,4.25,3.4122121334075928,0
2014-12-09,ELISA.HE,23.610000610351562,23.81999969482422,23.440000534057617,15.383611679077148,389383
2014-12-09,ICP1V.HE,0.32189300656318665,0.32189300656318665,0.31167399883270264,0.31167399883270264,2388
2014-12-09,MEKKO.HE,1.850000023841858,1.850000023841858,1.805999994277954,1.3563473224639893,11685
2014-12-09,NDA-FI.HE,10.079999923706055,10.149999618530273,9.96500015258789,5.168291091918945,1273926
2014-12-09,NESTE.HE,6.550000190734863,6.559999942779541,6.366665840148926,4.845923900604248,4810761
2014-12-09,OLVAS.HE,21.93000030517578,22.0,21.549999237060547,15.422764778137207,1743
2014-12-09,SAMPO.HE,35.206932067871094,35.404117584228516,34.90218734741211,21.233261108398438,879897
2014-12-09,UPM.HE,13.479999542236328,13.510000228881836,13.210000038146973,8.450418472290039,2578274
2014-12-09,YIT.HE,5.204999923706055,5.284999847412109,5.150000095367432,3.457508087158203,589073
2014-12-10,BOREO.HE,4.25,4.25,4.25,3.4122121334075928,1000
2014-12-10,ELISA.HE,23.600000381469727,23.8700008392334,23.549999237060547,15.455315589904785,409341
2014-12-10,ICP1V.HE,0.32700198888778687,0.3372209966182709,0.31678301095962524,0.31678301095962524,6282
2014-12-10,MEKKO.HE,1.8200000524520874,1.850000023841858,1.8200000524520874,1.3563473224639893,5600
2014-12-10,NDA-FI.HE,10.050000190734863,10.130000114440918,10.010000228881836,5.178615093231201,622576
2014-12-10,NESTE.HE,6.406665802001953,6.513332843780518,6.236666202545166,4.901421070098877,3865608
