date,tic,open,high,low,close,volume,atr,sma,rsi,oil_chg,yield_chg
2015-01-02,BOREO,3.799999952316284,3.809999942779541,3.799999952316284,3.0589475631713867,137,0.7332816634859357,3.333071759768895,0.0,-0.0158730792437623,-0.0216590636412777
2015-01-02,ELISA,22.61000061035156,22.8700008392334,22.549999237060547,14.783913612365724,206279,7.582568917955671,14.951996394566127,37.589470633882335,-0.0158730792437623,-0.0216590636412777
2015-01-02,ICP1V,0.3167830109596252,0.3423300087451935,0.3167830109596252,0.3423300087451935,11807,0.024087069290024927,0.32043257568563727,62.05342535323003,-0.0158730792437623,-0.0216590636412777
2015-01-02,MEKKO,1.7999999523162842,1.850000023841858,1.7999999523162842,1.356999397277832,19580,0.4724505543708801,1.3277637021882194,57.76915510942495,-0.0158730792437623,-0.0216590636412777
2015-01-02,NDA-FI,9.664999961853027,9.739999771118164,9.579999923706056,4.964345932006836,873881,4.398773397718157,4.9376084463936945,44.54485810389817,-0.0158730792437623,-0.0216590636412777
2015-01-02,NESTE,6.769999980926514,6.769999980926514,6.576665878295898,5.084644317626953,2088450,1.5878374576568604,4.966303450720651,61.56558096773212,-0.0158730792437623,-0.0216590636412777
2015-01-02,OLVAS,20.739999771118164,21.0,20.700000762939453,14.965584754943848,4389,5.973333699362619,15.572779519217354,30.96461389903584,-0.0158730792437623,-0.0216590636412777
2015-01-02,SAMPO,35.12626266479492,35.27863693237305,34.93804168701172,21.845457077026367,350330,12.489616121564593,21.64064311981201,53.36800203507612,-0.0158730792437623,-0.0216590636412777
2015-01-02,UPM,13.75,13.880000114440918,13.699999809265137,8.762219429016113,1092959,4.718835558210101,8.551322868892125,60.624573447306446,-0.0158730792437623,-0.0216590636412777
2015-01-02,YIT,4.300000190734863,4.434000015258789,4.2820000648498535,2.9277188777923584,711595,1.5046089376722063,3.0718709911618913,30.388061364468115,-0.0158730792437623,-0.0216590636412777
2015-01-05,BOREO,3.890000104904175,3.890000104904175,3.890000104904175,3.123177528381348,1490,0.7402652976464251,3.31242641380855,18.377838892606434,-0.0586670979442823,-0.039566592513207
2015-01-05,ELISA,22.700000762939453,22.850000381469727,22.309999465942383,14.601393699645996,249378,7.617105907323409,14.896123613630023,32.535372715293946,-0.0586670979442823,-0.039566592513207
2015-01-05,ICP1V,0.3423300087451935,0.3423300087451935,0.3167830109596252,0.3167830109596252,16883,0.024191349896849453,0.3207975051232746,49.74245394338004,-0.0586670979442823,-0.039566592513207
2015-01-05,MEKKO,1.8480000495910645,1.8480000495910645,1.8220000267028809,1.3423292636871338,4245,0.4737755613667624,1.3282876440456934,53.26252312346526,-0.0586670979442823,-0.039566592513207
2015-01-05,NDA-FI,9.59000015258789,9.600000381469728,9.395000457763672,4.850757122039795,1584671,4.415693472842781,4.9149274826049805,35.257464785874205,-0.0586670979442823,-0.039566592513207
2015-01-05,NESTE,6.656665802001953,6.72333288192749,6.583333015441895,5.059232234954834,2153895,1.59146967955998,4.979008572442191,58.905667869231195,-0.0586670979442823,-0.039566592513207
2015-01-05,OLVAS,21.0,21.600000381469727,21.0,15.322755813598633,16164,6.020553837017138,15.56563595363072,45.6816646204123,-0.0586670979442823,-0.039566592513207
2015-01-05,SAMPO,35.054561614990234,35.42204666137695,34.68707275390625,21.60557746887207,690003,12.567257083192164,21.629087584359304,47.608478272324916,-0.0586670979442823,-0.039566592513207
2015-01-05,UPM,13.729999542236328,13.899999618530272,13.449999809265137,8.596774101257324,1696270,4.748760174731819,8.5617767061506,52.14123394899416,-0.0586670979442823,-0.039566592513207
2015-01-05,YIT,4.420000076293945,4.495999813079834,4.260000228881836,2.8425488471984863,736354,1.5091569375018685,3.027052164077759,26.800877045966004,-0.0586670979442823,-0.039566592513207
2015-01-07,BOREO,3.920000076293945,3.920000076293945,3.859999895095825,3.0990915298461914,476,0.7443051012368659,3.2900606393814087,17.10811782710988,0.0009785333317209,-0.0045848510806992
2015-01-07,ELISA,22.5,23.13999938964844,22.100000381469727,14.940356254577637,531047,7.682927320371911,14.859340872083392,46.832527335092635,0.0009785333317209,-0.0045848510806992
2015-01-07,ICP1V,0.3218930065631866,0.3372209966182709,0.3167830109596252,0.3372209966182709,15393,0.02392325245126347,0.3222573612417493,57.07882182645336,0.0009785333317209,-0.0045848510806992
2015-01-07,MEKKO,1.8480000495910645,1.870000004768372,1.830000042915344,1.3716696500778198,9960,0.47762521706065353,1.3309073277882166,59.98587507500016,0.0009785333317209,-0.0045848510806992
2015-01-07,NDA-FI,9.395000457763672,9.460000038146973,9.225000381469728,4.781055450439453,1783022,4.429518433075953,4.886530365262713,30.987924853764355,0.0009785333317209,-0.0045848510806992
2015-01-07,NESTE,6.633333206176758,6.889999866485596,6.603332996368408,5.234565734863281,5176083,1.608562390415036,5.00024448122297,68.8920848784268,0.0009785333317209,-0.0045848510806992
2015-01-07,OLVAS,21.450000762939453,21.450000762939453,20.799999237060547,15.001300811767578,17296,6.028174630754544,15.526347024100167,37.85911843962471,0.0009785333317209,-0.0045848510806992
2015-01-07,SAMPO,34.95596694946289,34.95596694946289,33.808692932128906,21.35454559326172,1251415,12.623195111577783,21.60318742479597,42.44595350883691,0.0009785333317209,-0.0045848510806992
2015-01-07,UPM,13.539999961853027,13.789999961853027,13.460000038146973,8.654044151306152,1983023,4.7805077237220965,8.573139667510986,54.51399334151574,0.0009785333317209,-0.0045848510806992
2015-01-07,YIT,4.283999919891357,4.394000053405762,4.257999897003174,2.845210552215576,500702,1.512177956695112,2.984324540410723,27.090539619521252,0.0009785333317209,-0.0045848510806992
2015-01-08,BOREO,3.859999895095825,3.859999895095825,3.859999895095825,3.0990915298461914,0,0.7454910486663493,3.2676948649542674,17.10811782710988,-0.0037146126244027,0.031729803664618
2015-01-08,ELISA,22.899999618530277,23.200000762939453,22.76000022888184,14.881691932678224,381383,7.724121405228332,14.8099867275783,45.05300175754847,-0.0037146126244027,0.031729803664618
2015-01-08,ICP1V,0.3372209966182709,0.3372209966182709,0.3065640032291412,0.3065640032291412,30864,0.02440423394682534,0.32043257568563727,46.187503252027575,-0.0037146126244027,0.031729803664618
2015-01-08,MEKKO,1.870000004768372,1.919999957084656,1.850000023841858,1.4083452224731443,19440,0.48267558062823795,1.336146695273263,66.4774914633943,-0.0037146126244027,0.031729803664618
2015-01-08,NDA-FI,9.380000114440918,9.395000457763672,9.19499969482422,4.8378496170043945,1986934,4.442691759807972,4.8642183031354636,37.61684179029127,-0.0037146126244027,0.031729803664618
2015-01-08,NESTE,6.933332920074463,6.96999979019165,6.816666126251221,5.287928581237793,3040707,1.6176246521945596,5.024384498596191,71.18704106601297,-0.0037146126244027,0.031729803664618
2015-01-08,OLVAS,20.700000762939453,21.01000022888184,20.51000022888184,14.965584754943848,40857,6.026783544065951,15.457463945661273,37.098974014508954,-0.0037146126244027,0.031729803664618
2015-01-08,SAMPO,34.68707275390625,35.12626266479492,34.597442626953125,21.817562103271484,751333,12.705232394431741,21.596413476126536,52.64570349117401,-0.0037146126244027,0.031729803664618
2015-01-08,UPM,13.800000190734863,13.850000381469728,13.56999969482422,8.794035911560059,1880788,4.810182617039345,8.597229140145439,59.76514156238645,-0.0037146126244027,0.031729803664618
2015-01-08,YIT,4.349999904632568,4.535999774932861,4.320000171661377,2.992926836013794,736747,1.5249359042681243,2.9538116114480153,41.03583697322919,-0.0037146126244027,0.031729803664618
2015-01-09,BOREO,3.890000104904175,3.900000095367432,3.890000104904175,3.1312060356140137,1300,0.749449442727413,3.247622983796256,25.109192973492725,-0.0166797191795885,-0.0223214660566336
2015-01-09,ELISA,22.809999465942383,23.1200008392334,22.76000022888184,14.9012451171875,305832,7.760849083894535,14.789499964032855,45.79234378835971,-0.0166797191795885,-0.0223214660566336
2015-01-09,ICP1V,0.2963460087776184,0.3065640032291412,0.291236013174057,0.3065640032291412,16655,0.023755930811700972,0.3186077901295253,46.18750325202758,-0.0166797191795885,-0.0223214660566336
2015-01-09,MEKKO,1.909999966621399,1.940000057220459,1.909999966621399,1.4156804084777832,18950,0.48617409877960055,1.3419100046157837,67.6093146217415,-0.0166797191795885,-0.0223214660566336
2015-01-09,NDA-FI,9.390000343322754,9.390000343322754,9.154999732971191,4.750076770782471,1926346,4.450510257415857,4.847253799438477,32.432032452666235,-0.0166797191795885,-0.0223214660566336
2015-01-09,NESTE,6.923333168029785,6.9633331298828125,6.733333110809326,5.163417339324951,2191317,1.6217517876553067,5.057418278285435,60.054305270739526,-0.0166797191795885,-0.0223214660566336
2015-01-09,OLVAS,20.950000762939453,21.950000762939453,20.899999618530277,15.079876899719238,81494,6.09518586291807,15.378885473523821,41.16963312859382,-0.0166797191795885,-0.0223214660566336
2015-01-09,SAMPO,35.06352233886719,35.386192321777344,34.83048248291016,21.75619888305664,799137,12.766903667579893,21.61912591116769,51.34695602166187,-0.0166797191795885,-0.0223214660566336
2015-01-09,UPM,13.75,13.899999618530272,13.710000038146973,8.787672996520996,1759091,4.831309837748693,8.634954248155866,59.42931463067087,-0.0166797191795885,-0.0223214660566336
2015-01-09,YIT,4.570000171661377,4.679999828338623,4.461999893188477,2.975627422332764,684719,1.5365171248436034,2.926578164100647,40.06924594670743,-0.0166797191795885,-0.0223214660566336
2015-01-12,BOREO,3.900000095367432,3.900000095367432,3.900000095367432,3.1312060356140137,0,0.7508312010864133,3.2275511026382446,25.109192973492725,-0.0534823442932098,-0.0299340520405715
2015-01-12,ELISA,22.86000061035156,23.25,22.780000686645508,15.025099754333496,261474,7.802842355245818,14.813245977674212,50.349601793220046,-0.0534823442932098,-0.0299340520405715
