BOREO,ELISA,ICP1V,MEKKO,NDA-FI,NESTE,OLVAS,SAMPO,UPM,YIT
0.05310903489589691,0.1443653404712677,0.1443653404712677,0.058056943118572235,0.06078929454088211,0.1443653404712677,0.05310903489589691,0.1443653404712677,0.1443653404712677,0.05310903489589691
0.0671839565038681,0.08663828670978546,0.1826249361038208,0.1826249361038208,0.0671839565038681,0.1450081765651703,0.0671839565038681,0.0671839565038681,0.0671839565038681,0.0671839565038681
0.1309160739183426,0.1309160739183426,0.1309160739183426,0.1309160739183426,0.1309160739183426,0.048161331564188004,0.048161331564188004,0.1309160739183426,0.07001952081918716,0.048161331564188004
0.14842653274536133,0.05460306629538536,0.14842653274536133,0.14842653274536133,0.05460306629538536,0.05460306629538536,0.05460306629538536,0.1332785189151764,0.05460306629538536,0.14842653274536133
0.06441675126552582,0.08375923335552216,0.17510288953781128,0.17510288953781128,0.06884833425283432,0.06441675126552582,0.06441675126552582,0.06441675126552582,0.06441675126552582,0.17510288953781128
0.040821027010679245,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.11096306145191193,0.07147450000047684
0.1379397213459015,0.055256184190511703,0.1379397213459015,0.12629348039627075,0.05074518546462059,0.1379397213459015,0.11445587873458862,0.1379397213459015,0.05074518546462059,0.05074518546462059
0.16400030255317688,0.1460050791501999,0.06033233553171158,0.06033233553171158,0.06033233553171158,0.06033233553171158,0.06033233553171158,0.06033233553171158,0.16400030255317688,0.16400030255317688
0.06475742906332016,0.10560575127601624,0.17602895200252533,0.15379177033901215,0.06475742906332016,0.06475742906332016,0.06475742906332016,0.06475742906332016,0.17602895200252533,0.06475742906332016
0.0701945573091507,0.0701945573091507,0.0701945573091507,0.19080859422683716,0.0701945573091507,0.19080859422683716,0.0701945573091507,0.0701945573091507,0.12702099978923798,0.0701945573091507
0.053788281977176666,0.14621171355247498,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498
0.05884639173746109,0.15635201334953308,0.15996108949184418,0.15996108949184418,0.05884639173746109,0.06953269988298416,0.05884639173746109,0.05884639173746109,0.05884639173746109,0.15996108949184418
0.05926583707332611,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143
0.11949856579303741,0.19045305252075195,0.0700637549161911,0.19045305252075195,0.0700637549161911,0.07921282947063446,0.0700637549161911,0.0700637549161911,0.0700637549161911,0.0700637549161911
0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611
0.13567112386226654,0.06949900835752487,0.18891790509223938,0.06949900835752487,0.06949900835752487,0.06949900835752487,0.06949900835752487,0.06949900835752487,0.18891790509223938,0.06949900835752487
0.1401032656431198,0.05154110863804817,0.1401032656431198,0.1401032656431198,0.1401032656431198,0.05154110863804817,0.1401032656431198,0.05154110863804817,0.05154110863804817,0.09331929683685303
0.06336501240730286,0.14848051965236664,0.14848051965236664,0.05462292581796646,0.12422124296426773,0.05462292581796646,0.14848051965236664,0.05462292581796646,0.05462292581796646,0.14848051965236664
0.05658381059765816,0.05658381059765816,0.1538107544183731,0.1538107544183731,0.05658381059765816,0.1538107544183731,0.1538107544183731,0.05658381059765816,0.05658381059765816,0.10183792561292648
0.1412159651517868,0.1412159651517868,0.051950447261333466,0.051950447261333466,0.051950447261333466,0.1412159651517868,0.051950447261333466,0.1412159651517868,0.1412159651517868,0.0861184149980545
0.06744886934757233,0.18334504961967468,0.06744886934757233,0.16116784512996674,0.06744886934757233,0.06744886934757233,0.06744886934757233,0.06744886934757233,0.18334504961967468,0.06744886934757233
0.1135542020201683,0.07016950100660324,0.13828855752944946,0.13828855752944946,0.050873514264822006,0.13828855752944946,0.07373369485139847,0.13828855752944946,0.050873514264822006,0.0876414030790329
0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666
0.06150072067975998,0.08525358885526657,0.16717630624771118,0.06150072067975998,0.08224660903215408,0.16717630624771118,0.06150072067975998,0.16717630624771118,0.0849679633975029,0.06150072067975998
0.057259947061538696,0.15564867854118347,0.057259947061538696,0.09110547602176666,0.057259947061538696,0.057259947061538696,0.15564867854118347,0.15564867854118347,0.057259947061538696,0.15564867854118347
0.12239453196525574,0.10959912836551666,0.04502642899751663,0.12239453196525574,0.12239453196525574,0.12239453196525574,0.12239453196525574,0.06598084419965744,0.04502642899751663,0.12239453196525574
0.14621171355247498,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666
0.09068617969751358,0.14051012694835663,0.051690783351659775,0.14051012694835663,0.14051012694835663,0.051690783351659775,0.051690783351659775,0.14051012694835663,0.14051012694835663,0.051690783351659775
0.14621171355247498,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666
0.07108832895755768,0.19323812425136566,0.19323812425136566,0.07108832895755768,0.07108832895755768,0.07108832895755768,0.07108832895755768,0.11590550094842911,0.07108832895755768,0.07108832895755768
0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.20230485498905182,0.20230485498905182
0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498
0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143
0.11773084104061127,0.1142793819308281,0.046288397163152695,0.046288397163152695,0.1258249133825302,0.1258249133825302,0.1258249133825302,0.1258249133825302,0.046288397163152695,0.1258249133825302
0.1338416188955307,0.04923757538199425,0.1338416188955307,0.04923757538199425,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.1338416188955307,0.04923757538199425,0.1338416188955307
0.1302189826965332,0.1302189826965332,0.09940019994974136,0.047904882580041885,0.047904882580041885,0.1302189826965332,0.1302189826965332,0.1302189826965332,0.10579024255275726,0.047904882580041885
0.05726048722863197,0.15565015375614166,0.15565015375614166,0.05726048722863197,0.15565015375614166,0.09109697490930557,0.15565015375614166,0.05726048722863197,0.05726048722863197,0.05726048722863197
0.05926583707332611,0.16110125184059143,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611,0.16110125184059143,0.05926583707332611
0.12423502653837204,0.04570351168513298,0.11747922003269196,0.04570351168513298,0.04570351168513298,0.12423502653837204,0.12423502653837204,0.12423502653837204,0.12423502653837204,0.12423502653837204
0.053788281977176666,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666
0.0496361218392849,0.134924978017807,0.134924978017807,0.134924978017807,0.0496361218392849,0.134924978017807,0.0496361218392849,0.1268305629491806,0.134924978017807,0.0496361218392849
0.13216854631900787,0.13216854631900787,0.13216854631900787,0.04862209036946297,0.09051700681447983,0.13216854631900787,0.13216854631900787,0.09332204610109329,0.04862209036946297,0.05807408690452576
0.1361115425825119,0.05007263645529747,0.05007263645529747,0.05007263645529747,0.1191517785191536,0.1361115425825119,0.1361115425825119,0.1361115425825119,0.05007263645529747,0.1361115425825119
0.059265829622745514,0.059265829622745514,0.059265829622745514,0.059265829622745514,0.16110123693943024,0.16110123693943024,0.059265829622745514,0.16110123693943024,0.059265829622745514,0.16110123693943024
0.13504432141780853,0.17188164591789246,0.06323171406984329,0.06323171406984329,0.06323171406984329,0.06323171406984329,0.06323171406984329,0.08078156411647797,0.17188164591789246,0.12425217777490616
0.057915572077035904,0.15743085741996765,0.15743085741996765,0.057915572077035904,0.057915572077035904,0.15743085741996765,0.06446458399295807,0.057915572077035904,0.07414963096380234,0.15743085741996765
0.05479476600885391,0.05479476600885391,0.14894762635231018,0.14894762635231018,0.05479476600885391,0.14894762635231018,0.05479476600885391,0.05479476600885391,0.13023561239242554,0.14894762635231018
0.05603135749697685,0.05603135749697685,0.15230903029441833,0.15230903029441833,0.05603135749697685,0.15230903029441833,0.05603135749697685,0.05603135749697685,0.15230903029441833,0.11060703545808792
0.05206260830163956,0.14152084290981293,0.14152084290981293,0.05206260830163956,0.13228540122509003,0.07500126957893372,0.07044214755296707,0.14152084290981293,0.05206260830163956,0.14152084290981293
0.15179021656513214,0.15179021656513214,0.0986151397228241,0.05584049969911575,0.15179021656513214,0.05584049969911575,0.05584049969911575,0.05584049969911575,0.09421277791261673,0.12843942642211914
0.06598550081253052,0.06598550081253052,0.17936718463897705,0.06598550081253052,0.06598550081253052,0.17936718463897705,0.06598550081253052,0.06598550081253052,0.06598550081253052,0.17936718463897705
0.1539129763841629,0.057339638471603394,0.08801685273647308,0.05662141740322113,0.12851493060588837,0.05662141740322113,0.05662141740322113,0.09452538192272186,0.1539129763841629,0.1539129763841629
0.05410359799861908,0.05410359799861908,0.14120662212371826,0.05410359799861908,0.1470688432455063,0.1470688432455063,0.1470688432455063,0.05410359799861908,0.05410359799861908,0.1470688432455063
0.05286890268325806,0.05286890268325806,0.14371258020401,0.14371258020401,0.05286890268325806,0.14371258020401,0.14371258020401,0.05286890268325806,0.06996146589517593,0.14371258020401
0.05627794191241264,0.05627794191241264,0.15297931432724,0.05627794191241264,0.15297931432724,0.15297931432724,0.05627794191241264,0.06711488962173462,0.15297931432724,0.09585608541965485
0.059265829622745514,0.16110123693943024,0.16110123693943024,0.16110123693943024,0.059265829622745514,0.059265829622745514,0.059265829622745514,0.059265829622745514,0.059265829622745514,0.16110123693943024
0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.14621171355247498
0.16497443616390228,0.06069069728255272,0.16497443616390228,0.16497443616390228,0.06069069728255272,0.09119439125061035,0.06069069728255272,0.06069069728255272,0.06069069728255272,0.1104288250207901
0.1338416188955307,0.1338416188955307,0.1338416188955307,0.04923757538199425,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.1338416188955307,0.04923757538199425,0.04923757538199425
0.060233619064092636,0.15084996819496155,0.05549459904432297,0.05549459904432297,0.15084996819496155,0.05549459904432297,0.15084996819496155,0.15084996819496155,0.05549459904432297,0.11438804119825363
0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666
0.05926583707332611,0.16110125184059143,0.16110125184059143,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611,0.05926583707332611
0.17936718463897705,0.17936718463897705,0.17936718463897705,0.06598549336194992,0.06598549336194992,0.06598549336194992,0.06598549336194992,0.06598549336194992,0.06598549336194992,0.06598549336194992
0.07264705002307892,0.07264705002307892,0.0754411444067955,0.19747518002986908,0.07264705002307892,0.07264705002307892,0.09372618049383163,0.07264705002307892,0.19747518002986908,0.07264705002307892
0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.14621171355247498,0.14621171355247498
0.14621171355247498,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498
0.1310788244009018,0.048221200704574585,0.1310788244009018,0.048221200704574585,0.1310788244009018,0.06886342912912369,0.1310788244009018,0.1310788244009018,0.1310788244009018,0.048221200704574585
0.057349640876054764,0.1558924913406372,0.08968183398246765,0.057349640876054764,0.057349640876054764,0.1558924913406372,0.1558924913406372,0.057349640876054764,0.1558924913406372,0.057349640876054764
0.10185990482568741,0.17170031368732452,0.06316500902175903,0.17170031368732452,0.06316500902175903,0.06721414625644684,0.06316500902175903,0.06316500902175903,0.17170031368732452,0.06316500902175903
0.056304801255464554,0.056304801255464554,0.12629054486751556,0.0957522839307785,0.056304801255464554,0.056304801255464554,0.15305233001708984,0.15305233001708984,0.15305233001708984,0.09358098357915878
0.1338416188955307,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.04923757538199425,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.1338416188955307,0.04923757538199425
0.060679394751787186,0.16494370996952057,0.16494370996952057,0.060679394751787186,0.16494370996952057,0.060679394751787186,0.060679394751787186,0.09027838706970215,0.11149352043867111,0.060679394751787186
0.08586709946393967,0.14867086708545685,0.05469295009970665,0.14867086708545685,0.05469295009970665,0.14867086708545685,0.05657534673810005,0.14867086708545685,0.09879523515701294,0.05469295009970665
0.061390470713377,0.061390470713377,0.061390470713377,0.16687661409378052,0.061390470713377,0.061390470713377,0.061390470713377,0.16687661409378052,0.16687661409378052,0.13102735579013824
0.09089627116918564,0.04832521080970764,0.13136155903339386,0.13136155903339386,0.08218742907047272,0.13136155903339386,0.13136155903339386,0.07345809042453766,0.13136155903339386,0.04832521080970764
0.11463965475559235,0.0951131209731102,0.15373046696186066,0.15373046696186066,0.05655427649617195,0.10283871740102768,0.05655427649617195,0.15373046696186066,0.05655427649617195,0.05655427649617195
0.06244068965315819,0.16973140835762024,0.16973140835762024,0.06244068965315819,0.06244068965315819,0.06244068965315819,0.11616165190935135,0.06244068965315819,0.06244068965315819,0.16973140835762024
0.051895007491111755,0.08709359914064407,0.14106526970863342,0.051895007491111755,0.051895007491111755,0.14106526970863342,0.14106526970863342,0.14106526970863342,0.14106526970863342,0.051895007491111755
0.14291927218437195,0.07509536296129227,0.14291927218437195,0.14291927218437195,0.05257705599069595,0.05257705599069595,0.05257705599069595,0.05257705599069595,0.14291927218437195,0.14291927218437195
0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498
0.1539456844329834,0.05931702256202698,0.1539456844329834,0.05663345009088516,0.1539456844329834,0.05663345009088516,0.08317910134792328,0.1539456844329834,0.07182085514068604,0.05663345009088516
0.057186610996723175,0.15544933080673218,0.057186610996723175,0.15544933080673218,0.15544933080673218,0.057186610996723175,0.057186610996723175,0.057186610996723175,0.09226959198713303,0.15544933080673218
0.06468725204467773,0.06468725204467773,0.17583820223808289,0.06468725204467773,0.06468725204467773,0.08436189591884613,0.06468725204467773,0.17583820223808289,0.17583820223808289,0.06468725204467773
0.11246291548013687,0.15199121832847595,0.15199121832847595,0.055914439260959625,0.055914439260959625,0.15199121832847595,0.055914439260959625,0.055914439260959625,0.15199121832847595,0.055914439260959625
0.16938874125480652,0.062314629554748535,0.062314629554748535,0.11794596165418625,0.062314629554748535,0.062314629554748535,0.062314629554748535,0.062314629554748535,0.16938874125480652,0.16938874125480652
0.06050225719809532,0.06050225719809532,0.16446219384670258,0.06050225719809532,0.10300253331661224,0.16446219384670258,0.06742832064628601,0.06050225719809532,0.16446219384670258,0.09417349100112915
0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.07442378997802734,0.20230485498905182,0.20230485498905182
0.05448875203728676,0.10060697793960571,0.1338271200656891,0.05448875203728676,0.05448875203728676,0.05448875203728676,0.1032634899020195,0.14811579883098602,0.14811579883098602,0.14811579883098602
0.1345159411430359,0.1345159411430359,0.1345159411430359,0.049485646188259125,0.049485646188259125,0.1294776052236557,0.049485646188259125,0.049485646188259125,0.1345159411430359,0.1345159411430359
0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666
0.07179758697748184,0.07179758697748184,0.07179758697748184,0.07179758697748184,0.07179758697748184,0.10708477348089218,0.19516608119010925,0.07179758697748184,0.07179758697748184,0.19516608119010925
0.09170857816934586,0.066823311150074,0.18164460361003876,0.066823311150074,0.066823311150074,0.066823311150074,0.18164460361003876,0.14406238496303558,0.066823311150074,0.066823311150074
0.06372658908367157,0.06372658908367157,0.06372658908367157,0.06372658908367157,0.06372658908367157,0.17322683334350586,0.06372658908367157,0.09796001017093658,0.17322683334350586,0.17322683334350586
0.141767680644989,0.052153415977954865,0.141767680644989,0.052153415977954865,0.141767680644989,0.141767680644989,0.052153415977954865,0.1304146647453308,0.06927362084388733,0.0767807736992836
0.11001855134963989,0.16681116819381714,0.10678573697805405,0.07070023566484451,0.07070023566484451,0.07070023566484451,0.07070023566484451,0.19218318164348602,0.07070023566484451,0.07070023566484451
0.09798285365104675,0.0639977678656578,0.07344810664653778,0.1606523096561432,0.0639977678656578,0.0639977678656578,0.0639977678656578,0.1739639788866043,0.0639977678656578,0.1739639788866043
0.19676977396011353,0.07238754630088806,0.07238754630088806,0.07238754630088806,0.07238754630088806,0.19676977396011353,0.07238754630088806,0.07238754630088806,0.09974764287471771,0.07238754630088806
0.06475569307804108,0.06475569307804108,0.15998513996601105,0.1387033760547638,0.13675308227539062,0.06475569307804108,0.06475569307804108,0.06475569307804108,0.06475569307804108,0.17602422833442688
0.15887115895748138,0.15887115895748138,0.05844543129205704,0.15887115895748138,0.05844543129205704,0.05844543129205704,0.07228821516036987,0.15887115895748138,0.05844543129205704,0.05844543129205704
0.15254239737987518,0.15254239737987518,0.056117210537195206,0.056117210537195206,0.056117210537195206,0.15254239737987518,0.056117210537195206,0.15254239737987518,0.10924433916807175,0.056117210537195206
0.14621171355247498,0.14621171355247498,0.053788281977176666,0.14621171355247498,0.14621171355247498,0.053788281977176666,0.053788281977176666,0.14621171355247498,0.053788281977176666,0.053788281977176666
0.10797306150197983,0.07840020209550858,0.12573319673538208,0.07840020209550858,0.07840020209550858,0.07840020209550858,0.21311384439468384,0.07840020209550858,0.07840020209550858,0.08277872949838638
0.12173886597156525,0.05644390359520912,0.048622652888298035,0.13217008113861084,0.13217008113861084,0.13217008113861084,0.05276446044445038,0.059579670429229736,0.13217008113861084,0.13217008113861084
0.14385026693344116,0.05291955545544624,0.14385026693344116,0.14385026693344116,0.05291955545544624,0.14385026693344116,0.14385026693344116,0.05291955545544624,0.05291955545544624,0.06907043606042862
0.06566263735294342,0.06566263735294342,0.07055551558732986,0.06566263735294342,0.06566263735294342,0.178489550948143,0.178489550948143,0.178489550948143,0.06566263735294342,0.06566263735294342
0.06598550081253052,0.17936718463897705,0.06598550081253052,0.06598550081253052,0.06598550081253052,0.06598550081253052,0.06598550081253052,0.06598550081253052,0.17936718463897705,0.17936718463897705
0.0443873405456543,0.1206573098897934,0.1206573098897934,0.06662413477897644,0.0443873405456543,0.1206573098897934,0.1206573098897934,0.1206573098897934,0.1206573098897934,0.1206573098897934
0.07190164178609848,0.19544893503189087,0.07190164178609848,0.19544893503189087,0.07190164178609848,0.07319744676351547,0.07190164178609848,0.07664007693529129,0.07190164178609848,0.0997563824057579
0.08640038222074509,0.12861010432243347,0.12861010432243347,0.12861010432243347,0.12861010432243347,0.047313008457422256,0.12861010432243347,0.047313008457422256,0.12861010432243347,0.047313008457422256
0.11081487685441971,0.19335690140724182,0.07113202661275864,0.07113202661275864,0.07113202661275864,0.0756792277097702,0.07113202661275864,0.07113202661275864,0.19335690140724182,0.07113202661275864
0.07372906804084778,0.07372906804084778,0.20041640102863312,0.07372906804084778,0.07372906804084778,0.07372906804084778,0.07372906804084778,0.20041640102863312,0.07372906804084778,0.08306378126144409
0.13445264101028442,0.04946235939860344,0.13445264101028442,0.04946235939860344,0.04946235939860344,0.04946235939860344,0.13445264101028442,0.13445264101028442,0.13445264101028442,0.12988737225532532
0.1338416188955307,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.04923757538199425,0.1338416188955307,0.04923757538199425,0.1338416188955307,0.1338416188955307,0.04923757538199425
0.14970025420188904,0.055071644484996796,0.14970025420188904,0.055071644484996796,0.055071644484996796,0.14970025420188904,0.14970025420188904,0.055071644484996796,0.055071644484996796,0.1258407086133957
0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.16110125184059143,0.05926583707332611
0.07037808746099472,0.09281941503286362,0.13221850991249084,0.15757153928279877,0.057967327535152435,0.15757153928279877,0.057967327535152435,0.057967327535152435,0.15757153928279877,0.057967327535152435
0.0747065395116806,0.1890474110841751,0.2030734419822693,0.08493334800004959,0.0747065395116806,0.0747065395116806,0.0747065395116806,0.0747065395116806,0.0747065395116806,0.0747065395116806
0.14215748012065887,0.05229681357741356,0.14215748012065887,0.05229681357741356,0.05229681357741356,0.10873077064752579,0.06273952126502991,0.14215748012065887,0.14215748012065887,0.10300932079553604
0.07384012639522552,0.07384012639522552,0.07384012639522552,0.1172051727771759,0.07384012639522552,0.13509738445281982,0.13988424837589264,0.07384012639522552,0.07384012639522552,0.16477245092391968
0.05926583707332611,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611,0.05926583707332611,0.16110125184059143,0.05926583707332611,0.16110125184059143,0.16110125184059143
0.145289346575737,0.0603828988969326,0.0603828988969326,0.16413775086402893,0.0603828988969326,0.0603828988969326,0.0603828988969326,0.16413775086402893,0.0603828988969326,0.16413775086402893
0.084184929728508,0.06469976156949997,0.06469976156949997,0.06469976156949997,0.06469976156949997,0.06469976156949997,0.17587219178676605,0.06469976156949997,0.17587219178676605,0.17587219178676605
0.06190083548426628,0.07787773013114929,0.16826392710208893,0.06190083548426628,0.08388576656579971,0.16826392710208893,0.16826392710208893,0.0858413502573967,0.06190083548426628,0.06190083548426628
